"sample_a","sample_b","distance"
"IRIS_313-11742","IRIS_313-10675",0.362283809126901
"IRIS_313-11828","IRIS_313-10675",0.282584081187621
"IRIS_313-11913","IRIS_313-10675",0.382651349991615
"IRIS_313-11917","IRIS_313-10675",0.360804251401791
"IRIS_313-11918","IRIS_313-10675",0.277679496030376
"IRIS_313-11919","IRIS_313-10675",0.2866872162286
"IRIS_313-11937","IRIS_313-10675",0.294375502943543
"IRIS_313-11963","IRIS_313-10675",0.347040576794098
"IRIS_313-12052","IRIS_313-10675",0.313300037772275
"CX151","IRIS_313-10676",0.353986226710043
"IRIS_313-8458","IRIS_313-10676",0.285659163987138
"IRIS_313-8621","IRIS_313-10676",0.325555650174572
"IRIS_313-8731","IRIS_313-10676",0.325904250638036
"IRIS_313-8754","IRIS_313-10676",0.311453839516825
"IRIS_313-8924","IRIS_313-10676",0.314013113651648
"IRIS_313-8982","IRIS_313-10676",0.241991833985773
"IRIS_313-9023","IRIS_313-10676",0.329683493758144
"IRIS_313-9351","IRIS_313-10676",0.322056145996528
"IRIS_313-9400","IRIS_313-10676",0.33142403569743
"IRIS_313-9522","IRIS_313-10676",0.33436512680386
"IRIS_313-9604","IRIS_313-10676",0.327962205255832
"IRIS_313-9605","IRIS_313-10676",0.301735367032228
"IRIS_313-9611","IRIS_313-10676",0.308758009080494
"IRIS_313-10148","IRIS_313-10676",0.332707568905197
"IRIS_313-10150","IRIS_313-10676",0.297457245724572
"IRIS_313-10531","IRIS_313-10676",0.32453284573875
"IRIS_313-10534","IRIS_313-10676",0.286402862555251
"IRIS_313-10543","IRIS_313-10676",0.305492766726944
"IRIS_313-10544","IRIS_313-10676",0.313996627318718
"IRIS_313-10608","IRIS_313-10676",0.304776262891103
"IRIS_313-10666","IRIS_313-10676",0.304352383747746
"IRIS_313-10671","IRIS_313-10676",0.220681491502494
"IRIS_313-10675","IRIS_313-10676",0.254123819517314
"IRIS_313-10676","IRIS_313-10676",0
"IRIS_313-10754","IRIS_313-10676",0.334141303431414
"IRIS_313-10833","IRIS_313-10676",0.309720741846088
"IRIS_313-10834","IRIS_313-10676",0.364104077931936
"IRIS_313-10835","IRIS_313-10676",0.303696849896959
"IRIS_313-10836","IRIS_313-10676",0.301986894948214
"IRIS_313-10849","IRIS_313-10676",0.307958182206102
"IRIS_313-10850","IRIS_313-10676",0.330487497902333
"IRIS_313-10852","IRIS_313-10676",0.294479040414594
"IRIS_313-10853","IRIS_313-10676",0.365197117422637
"IRIS_313-10857","IRIS_313-10676",0.161322729175387
"IRIS_313-10859","IRIS_313-10676",0.214345708046363
"IRIS_313-10861","IRIS_313-10676",0.307817657627544
"IRIS_313-10862","IRIS_313-10676",0.364435342804727
"IRIS_313-10865","IRIS_313-10676",0.363870303654143
"IRIS_313-10866","IRIS_313-10676",0.366418069465161
"IRIS_313-10867","IRIS_313-10676",0.36638354176448
"IRIS_313-10869","IRIS_313-10676",0.299070379488921
"IRIS_313-10870","IRIS_313-10676",0.359983168525142
"IRIS_313-10871","IRIS_313-10676",0.306128005361481
"IRIS_313-10872","IRIS_313-10676",0.346934496351589
"IRIS_313-10873","IRIS_313-10676",0.305124818948624
"IRIS_313-10875","IRIS_313-10676",0.294768183751595
"IRIS_313-10876","IRIS_313-10676",0.306636348324069
"IRIS_313-10877","IRIS_313-10676",0.304155519116251
"IRIS_313-10878","IRIS_313-10676",0.304277868360079
"IRIS_313-10879","IRIS_313-10676",0.299031373221327
"IRIS_313-10883","IRIS_313-10676",0.326344267839026
"IRIS_313-10888","IRIS_313-10676",0.364049359759963
"IRIS_313-10893","IRIS_313-10676",0.363357608279034
"IRIS_313-10894","IRIS_313-10676",0.299979009235936
"IRIS_313-10895","IRIS_313-10676",0.365126991505726
"IRIS_313-10897","IRIS_313-10676",0.314633939188042
"IRIS_313-11041","IRIS_313-10676",0.32029053420806
"IRIS_313-11152","IRIS_313-10676",0.316590497542468
"IRIS_313-11155","IRIS_313-10676",0.362903225806452
"IRIS_313-11156","IRIS_313-10676",0.368647736126742
"IRIS_313-11161","IRIS_313-10676",0.355554586675968
"IRIS_313-11164","IRIS_313-10676",0.308976945863564
"IRIS_313-11165","IRIS_313-10676",0.31801335918983
"IRIS_313-11166","IRIS_313-10676",0.314631778670079
"IRIS_313-11167","IRIS_313-10676",0.315181082981716
"IRIS_313-11168","IRIS_313-10676",0.306008955655063
"IRIS_313-11169","IRIS_313-10676",0.299336254392434
"IRIS_313-11170","IRIS_313-10676",0.308464942728219
"IRIS_313-11171","IRIS_313-10676",0.284046692607004
"IRIS_313-11172","IRIS_313-10676",0.306973603972471
"IRIS_313-11173","IRIS_313-10676",0.31667872494361
"IRIS_313-11174","IRIS_313-10676",0.310405437075228
"IRIS_313-11175","IRIS_313-10676",0.311540599478343
"IRIS_313-11176","IRIS_313-10676",0.305397134511059
"IRIS_313-11197","IRIS_313-10676",0.306932172279848
"IRIS_313-11198","IRIS_313-10676",0.371378715889501
"IRIS_313-11200","IRIS_313-10676",0.336402175309382
"IRIS_313-11245","IRIS_313-10676",0.333298376609757
"IRIS_313-11247","IRIS_313-10676",0.330219112656584
"IRIS_313-11255","IRIS_313-10676",0.275296041003888
"IRIS_313-11257","IRIS_313-10676",0.323589244648859
"IRIS_313-11265","IRIS_313-10676",0.298456583570353
"IRIS_313-11274","IRIS_313-10676",0.292828595805829
"IRIS_313-11275","IRIS_313-10676",0.275964329281117
"IRIS_313-11276","IRIS_313-10676",0.298299878871777
"IRIS_313-11277","IRIS_313-10676",0.310208377183751
"IRIS_313-11281","IRIS_313-10676",0.298159716359953
"IRIS_313-11283","IRIS_313-10676",0.277521966880703
"IRIS_313-11290","IRIS_313-10676",0.320485398751582
"IRIS_313-11291","IRIS_313-10676",0.301294841859478
"IRIS_313-11298","IRIS_313-10676",0.295961031901994
"IRIS_313-11299","IRIS_313-10676",0.288991804678163
"IRIS_313-11302","IRIS_313-10676",0.298438355011155
"IRIS_313-11303","IRIS_313-10676",0.282779929500849
"IRIS_313-11304","IRIS_313-10676",0.299819074696304
"IRIS_313-11306","IRIS_313-10676",0.307486973605535
"IRIS_313-11309","IRIS_313-10676",0.290383804301982
"IRIS_313-11348","IRIS_313-10676",0.298057758364785
"IRIS_313-11355","IRIS_313-10676",0.335060012634239
"IRIS_313-11358","IRIS_313-10676",0.321094736842105
"IRIS_313-11371","IRIS_313-10676",0.31457805907173
"IRIS_313-11374","IRIS_313-10676",0.310250126753422
"IRIS_313-11408","IRIS_313-10676",0.32403655487542
"IRIS_313-11414","IRIS_313-10676",0.317090517241379
"IRIS_313-11433","IRIS_313-10676",0.323634830276197
"IRIS_313-11445","IRIS_313-10676",0.316572601334017
"IRIS_313-11447","IRIS_313-10676",0.291640292020087
"IRIS_313-11452","IRIS_313-10676",0.324423924093528
"IRIS_313-11453","IRIS_313-10676",0.314662756598241
"IRIS_313-11454","IRIS_313-10676",0.305157111008287
"IRIS_313-11455","IRIS_313-10676",0.310194215927402
"IRIS_313-11458","IRIS_313-10676",0.308955412403688
"IRIS_313-11462","IRIS_313-10676",0.312439588148771
"IRIS_313-11476","IRIS_313-10676",0.302277693730039
"IRIS_313-11477","IRIS_313-10676",0.314450745641672
"IRIS_313-11479","IRIS_313-10676",0.355846258735299
"IRIS_313-11489","IRIS_313-10676",0.315715366509751
"IRIS_313-11491","IRIS_313-10676",0.314422751859364
"IRIS_313-11493","IRIS_313-10676",0.314305479854094
"IRIS_313-11494","IRIS_313-10676",0.366799373173521
"IRIS_313-11596","IRIS_313-10676",0.328393037336024
"IRIS_313-11597","IRIS_313-10676",0.320860941492356
"IRIS_313-11599","IRIS_313-10676",0.310790273556231
"IRIS_313-11600","IRIS_313-10676",0.316109289617486
"IRIS_313-11602","IRIS_313-10676",0.300826410893209
"IRIS_313-11604","IRIS_313-10676",0.301576652130158
"IRIS_313-11616","IRIS_313-10676",0.314497091307647
"IRIS_313-11618","IRIS_313-10676",0.307377565151706
"IRIS_313-11620","IRIS_313-10676",0.310674511451986
"IRIS_313-11621","IRIS_313-10676",0.32680691082668
"IRIS_313-11636","IRIS_313-10676",0.31421651221567
"IRIS_313-11638","IRIS_313-10676",0.32390491789509
"IRIS_313-11639","IRIS_313-10676",0.330569270371777
"IRIS_313-11641","IRIS_313-10676",0.315592043213581
"IRIS_313-11646","IRIS_313-10676",0.316060010865477
"IRIS_313-11647","IRIS_313-10676",0.302481076534903
"IRIS_313-11648","IRIS_313-10676",0.316531244764617
"IRIS_313-11712","IRIS_313-10676",0.305
"IRIS_313-11737","IRIS_313-10676",0.300802977709004
"IRIS_313-11738","IRIS_313-10676",0.315746549560853
"IRIS_313-11742","IRIS_313-10676",0.319791535853322
"IRIS_313-11828","IRIS_313-10676",0.312960700897182
"IRIS_313-11913","IRIS_313-10676",0.359519797809604
"IRIS_313-11917","IRIS_313-10676",0.30860409398512
"IRIS_313-11918","IRIS_313-10676",0.314525914369908
"IRIS_313-11919","IRIS_313-10676",0.318027709179189
"IRIS_313-11937","IRIS_313-10676",0.330496936691627
"IRIS_313-11963","IRIS_313-10676",0.310542270124621
"IRIS_313-12052","IRIS_313-10676",0.317597199966265
"CX151","IRIS_313-10754",0.378497573327706
"IRIS_313-8458","IRIS_313-10754",0.285799957164275
"IRIS_313-8621","IRIS_313-10754",0.247247374909663
"IRIS_313-8731","IRIS_313-10754",0.291849832952347
"IRIS_313-8754","IRIS_313-10754",0.288316447510239
"IRIS_313-8924","IRIS_313-10754",0.297376154492023
"IRIS_313-8982","IRIS_313-10754",0.297417781142232
"IRIS_313-9023","IRIS_313-10754",0.247116312235225
"IRIS_313-9351","IRIS_313-10754",0.30970606893635
"IRIS_313-9400","IRIS_313-10754",0.307621454888184
"IRIS_313-9522","IRIS_313-10754",0.248263518984105
"IRIS_313-9604","IRIS_313-10754",0.204376183463076
"IRIS_313-9605","IRIS_313-10754",0.225763166722576
"IRIS_313-9611","IRIS_313-10754",0.288369431611071
"IRIS_313-10148","IRIS_313-10754",0.191510197130327
"IRIS_313-10150","IRIS_313-10754",0.389975715056665
"IRIS_313-10531","IRIS_313-10754",0.319720005350216
"IRIS_313-10534","IRIS_313-10754",0.387904922170804
"IRIS_313-10543","IRIS_313-10754",0.383457627118644
"IRIS_313-10544","IRIS_313-10754",0.303555630450352
"IRIS_313-10608","IRIS_313-10754",0.389675052410902
"IRIS_313-10666","IRIS_313-10754",0.262469115122074
"IRIS_313-10671","IRIS_313-10754",0.307549243384902
"IRIS_313-10675","IRIS_313-10754",0.287141178445526
"IRIS_313-10676","IRIS_313-10754",0.334141303431414
"IRIS_313-10754","IRIS_313-10754",0
"IRIS_313-10833","IRIS_313-10754",0.290600655570218
"IRIS_313-10834","IRIS_313-10754",0.388217204482265
"IRIS_313-10835","IRIS_313-10754",0.290752877909419
"IRIS_313-10836","IRIS_313-10754",0.289863951326686
"IRIS_313-10849","IRIS_313-10754",0.391338649835814
"IRIS_313-10850","IRIS_313-10754",0.346995222529545
"IRIS_313-10852","IRIS_313-10754",0.387847541120481
"IRIS_313-10853","IRIS_313-10754",0.387350188455512
"IRIS_313-10857","IRIS_313-10754",0.324119025696828
"IRIS_313-10859","IRIS_313-10754",0.323737988334522
"IRIS_313-10861","IRIS_313-10754",0.377149415692821
"IRIS_313-10862","IRIS_313-10754",0.38722669735328
"IRIS_313-10865","IRIS_313-10754",0.385943121466507
"IRIS_313-10866","IRIS_313-10754",0.387976165141519
"IRIS_313-10867","IRIS_313-10754",0.386780383795309
"IRIS_313-10869","IRIS_313-10754",0.384706730565334
"IRIS_313-10870","IRIS_313-10754",0.386061853937306
"IRIS_313-10871","IRIS_313-10754",0.381825028241496
"IRIS_313-10872","IRIS_313-10754",0.358863198458574
"IRIS_313-10873","IRIS_313-10754",0.37683165786335
"IRIS_313-10875","IRIS_313-10754",0.38652783680408
"IRIS_313-10876","IRIS_313-10754",0.383749789668518
"IRIS_313-10877","IRIS_313-10754",0.383333333333333
"IRIS_313-10878","IRIS_313-10754",0.383269733739227
"IRIS_313-10879","IRIS_313-10754",0.34444159068533
"IRIS_313-10883","IRIS_313-10754",0.361736266520289
"IRIS_313-10888","IRIS_313-10754",0.385011393366529
"IRIS_313-10893","IRIS_313-10754",0.389463161476944
"IRIS_313-10894","IRIS_313-10754",0.348846960167715
"IRIS_313-10895","IRIS_313-10754",0.390375685943436
"IRIS_313-10897","IRIS_313-10754",0.273913043478261
"IRIS_313-11041","IRIS_313-10754",0.303199183187271
"IRIS_313-11152","IRIS_313-10754",0.200004301630318
"IRIS_313-11155","IRIS_313-10754",0.379647580888372
"IRIS_313-11156","IRIS_313-10754",0.382074451986683
"IRIS_313-11161","IRIS_313-10754",0.374444541256426
"IRIS_313-11164","IRIS_313-10754",0.393557242740102
"IRIS_313-11165","IRIS_313-10754",0.344836499935375
"IRIS_313-11166","IRIS_313-10754",0.385937431055024
"IRIS_313-11167","IRIS_313-10754",0.291335470554653
"IRIS_313-11168","IRIS_313-10754",0.389511667067597
"IRIS_313-11169","IRIS_313-10754",0.383435316582042
"IRIS_313-11170","IRIS_313-10754",0.394995880490872
"IRIS_313-11171","IRIS_313-10754",0.387378723768004
"IRIS_313-11172","IRIS_313-10754",0.383209296252775
"IRIS_313-11173","IRIS_313-10754",0.388343114740155
"IRIS_313-11174","IRIS_313-10754",0.386599146621653
"IRIS_313-11175","IRIS_313-10754",0.392825092944746
"IRIS_313-11176","IRIS_313-10754",0.282283464566929
"IRIS_313-11197","IRIS_313-10754",0.234067948335394
"IRIS_313-11198","IRIS_313-10754",0.388177236455271
"IRIS_313-11200","IRIS_313-10754",0.24151636892042
"IRIS_313-11245","IRIS_313-10754",0.166826902980395
"IRIS_313-11247","IRIS_313-10754",0.194278555021925
"IRIS_313-11255","IRIS_313-10754",0.277556968733439
"IRIS_313-11257","IRIS_313-10754",0.28448999425719
"IRIS_313-11265","IRIS_313-10754",0.387377788919529
"IRIS_313-11274","IRIS_313-10754",0.347263346792284
"IRIS_313-11275","IRIS_313-10754",0.309028215802531
"IRIS_313-11276","IRIS_313-10754",0.28741739017753
"IRIS_313-11277","IRIS_313-10754",0.369382435784252
"IRIS_313-11281","IRIS_313-10754",0.264749231481871
"IRIS_313-11283","IRIS_313-10754",0.287236736588866
"IRIS_313-11290","IRIS_313-10754",0.289873086484365
"IRIS_313-11291","IRIS_313-10754",0.385189583510052
"IRIS_313-11298","IRIS_313-10754",0.386057973435803
"IRIS_313-11299","IRIS_313-10754",0.288057155043719
"IRIS_313-11302","IRIS_313-10754",0.325374138220952
"IRIS_313-11303","IRIS_313-10754",0.289948285602538
"IRIS_313-11304","IRIS_313-10754",0.272394802512693
"IRIS_313-11306","IRIS_313-10754",0.273691172078338
"IRIS_313-11309","IRIS_313-10754",0.272675545814718
"IRIS_313-11348","IRIS_313-10754",0.391335678860582
"IRIS_313-11355","IRIS_313-10754",0.227969590053763
"IRIS_313-11358","IRIS_313-10754",0.289150546677881
"IRIS_313-11371","IRIS_313-10754",0.388368955777581
"IRIS_313-11374","IRIS_313-10754",0.389235832735559
"IRIS_313-11408","IRIS_313-10754",0.283954339866466
"IRIS_313-11414","IRIS_313-10754",0.280822212656048
"IRIS_313-11433","IRIS_313-10754",0.161342524484049
"IRIS_313-11445","IRIS_313-10754",0.291807270086711
"IRIS_313-11447","IRIS_313-10754",0.277939317319848
"IRIS_313-11452","IRIS_313-10754",0.376660461968018
"IRIS_313-11453","IRIS_313-10754",0.297313133004101
"IRIS_313-11454","IRIS_313-10754",0.386096166778749
"IRIS_313-11455","IRIS_313-10754",0.386407931531226
"IRIS_313-11458","IRIS_313-10754",0.389127234490011
"IRIS_313-11462","IRIS_313-10754",0.388984509466437
"IRIS_313-11476","IRIS_313-10754",0.356813029972294
"IRIS_313-11477","IRIS_313-10754",0.385888721047331
"IRIS_313-11479","IRIS_313-10754",0.371132484998085
"IRIS_313-11489","IRIS_313-10754",0.359146059868172
"IRIS_313-11491","IRIS_313-10754",0.2882082242675
"IRIS_313-11493","IRIS_313-10754",0.27197388247112
"IRIS_313-11494","IRIS_313-10754",0.389685359045927
"IRIS_313-11596","IRIS_313-10754",0.228385744234801
"IRIS_313-11597","IRIS_313-10754",0.30047619047619
"IRIS_313-11599","IRIS_313-10754",0.287736247046912
"IRIS_313-11600","IRIS_313-10754",0.288895681411292
"IRIS_313-11602","IRIS_313-10754",0.386920806058272
"IRIS_313-11604","IRIS_313-10754",0.38477167993297
"IRIS_313-11616","IRIS_313-10754",0.333284185693824
"IRIS_313-11618","IRIS_313-10754",0.37773959686544
"IRIS_313-11620","IRIS_313-10754",0.377099428955324
"IRIS_313-11621","IRIS_313-10754",0.236413845440364
"IRIS_313-11636","IRIS_313-10754",0.387911810493542
"IRIS_313-11638","IRIS_313-10754",0.296497483221477
"IRIS_313-11639","IRIS_313-10754",0.218996249631284
"IRIS_313-11641","IRIS_313-10754",0.288329764453961
"IRIS_313-11646","IRIS_313-10754",0.279743771647957
"IRIS_313-11647","IRIS_313-10754",0.291372647849462
"IRIS_313-11648","IRIS_313-10754",0.283021630894105
"IRIS_313-11712","IRIS_313-10754",0.381882659056572
"IRIS_313-11737","IRIS_313-10754",0.376477961144767
"IRIS_313-11738","IRIS_313-10754",0.295752589375209
"IRIS_313-11742","IRIS_313-10754",0.388387258590419
"IRIS_313-11828","IRIS_313-10754",0.295027136185788
"IRIS_313-11913","IRIS_313-10754",0.38261399966347
"IRIS_313-11917","IRIS_313-10754",0.381623142161391
"IRIS_313-11918","IRIS_313-10754",0.278936888581075
"IRIS_313-11919","IRIS_313-10754",0.292584542072483
"IRIS_313-11937","IRIS_313-10754",0.231113847721772
"IRIS_313-11963","IRIS_313-10754",0.385555088309504
"IRIS_313-12052","IRIS_313-10754",0.323202325287502
"CX151","IRIS_313-10833",0.373708479207583
"IRIS_313-8458","IRIS_313-10833",0.275058325412598
"IRIS_313-8621","IRIS_313-10833",0.266625193066758
"IRIS_313-8731","IRIS_313-10833",0.233681404132415
"IRIS_313-8754","IRIS_313-10833",0.205674839945995
"IRIS_313-8924","IRIS_313-10833",0.227934621099554
"IRIS_313-8982","IRIS_313-10833",0.295859750648909
"IRIS_313-9023","IRIS_313-10833",0.290550010617966
"IRIS_313-9351","IRIS_313-10833",0.221939539060162
"IRIS_313-9400","IRIS_313-10833",0.302991711276118
"IRIS_313-9522","IRIS_313-10833",0.287327397083495
"IRIS_313-9604","IRIS_313-10833",0.252779552715655
"IRIS_313-9605","IRIS_313-10833",0.256005432476021
"IRIS_313-9611","IRIS_313-10833",0.234264535755602
"IRIS_313-10148","IRIS_313-10833",0.256801034705756
"IRIS_313-10150","IRIS_313-10833",0.357980367205963
"IRIS_313-10531","IRIS_313-10833",0.294797297297297
"IRIS_313-10534","IRIS_313-10833",0.356081886278515
"IRIS_313-10543","IRIS_313-10833",0.354649303175691
"IRIS_313-10544","IRIS_313-10833",0.191157733797673
"IRIS_313-10608","IRIS_313-10833",0.362755484924734
"IRIS_313-10666","IRIS_313-10833",0.253960857409133
"IRIS_313-10671","IRIS_313-10833",0.284642673961361
"IRIS_313-10675","IRIS_313-10833",0.277381558838512
"IRIS_313-10676","IRIS_313-10833",0.309720741846088
"IRIS_313-10754","IRIS_313-10833",0.290600655570218
"IRIS_313-10833","IRIS_313-10833",0
"IRIS_313-10834","IRIS_313-10833",0.378015000426148
"IRIS_313-10835","IRIS_313-10833",0.198025058398811
"IRIS_313-10836","IRIS_313-10833",0.195744953267039
"IRIS_313-10849","IRIS_313-10833",0.350659425911559
"IRIS_313-10850","IRIS_313-10833",0.30809836760653
"IRIS_313-10852","IRIS_313-10833",0.359037162162162
"IRIS_313-10853","IRIS_313-10833",0.378737897352412
"IRIS_313-10857","IRIS_313-10833",0.309859453052239
"IRIS_313-10859","IRIS_313-10833",0.298378538987224
"IRIS_313-10861","IRIS_313-10833",0.358080722789834
"IRIS_313-10862","IRIS_313-10833",0.377721257059102
"IRIS_313-10865","IRIS_313-10833",0.377664644714038
"IRIS_313-10866","IRIS_313-10833",0.384073882717644
"IRIS_313-10867","IRIS_313-10833",0.379993098093348
"IRIS_313-10869","IRIS_313-10833",0.359780417720976
"IRIS_313-10870","IRIS_313-10833",0.377110175617638
"IRIS_313-10871","IRIS_313-10833",0.359032421908067
"IRIS_313-10872","IRIS_313-10833",0.350313479623824
"IRIS_313-10873","IRIS_313-10833",0.35508744723012
"IRIS_313-10875","IRIS_313-10833",0.358168221085658
"IRIS_313-10876","IRIS_313-10833",0.360097013020168
"IRIS_313-10877","IRIS_313-10833",0.358048908068524
"IRIS_313-10878","IRIS_313-10833",0.358295030786575
"IRIS_313-10879","IRIS_313-10833",0.332554112554113
"IRIS_313-10883","IRIS_313-10833",0.358604194251057
"IRIS_313-10888","IRIS_313-10833",0.37812740158825
"IRIS_313-10893","IRIS_313-10833",0.379093686792615
"IRIS_313-10894","IRIS_313-10833",0.333241455347299
"IRIS_313-10895","IRIS_313-10833",0.378885567890692
"IRIS_313-10897","IRIS_313-10833",0.283492104359767
"IRIS_313-11041","IRIS_313-10833",0.212615516870836
"IRIS_313-11152","IRIS_313-10833",0.281029527044683
"IRIS_313-11155","IRIS_313-10833",0.367009455749706
"IRIS_313-11156","IRIS_313-10833",0.371725917180463
"IRIS_313-11161","IRIS_313-10833",0.370630448181738
"IRIS_313-11164","IRIS_313-10833",0.358616952091914
"IRIS_313-11165","IRIS_313-10833",0.305940249107221
"IRIS_313-11166","IRIS_313-10833",0.356661459495648
"IRIS_313-11167","IRIS_313-10833",0.248801704242855
"IRIS_313-11168","IRIS_313-10833",0.356069082948188
"IRIS_313-11169","IRIS_313-10833",0.357738016927597
"IRIS_313-11170","IRIS_313-10833",0.360810277546367
"IRIS_313-11171","IRIS_313-10833",0.34958066747363
"IRIS_313-11172","IRIS_313-10833",0.361056105610561
"IRIS_313-11173","IRIS_313-10833",0.360994066557744
"IRIS_313-11174","IRIS_313-10833",0.359115237057737
"IRIS_313-11175","IRIS_313-10833",0.360320476828057
"IRIS_313-11176","IRIS_313-10833",0.289705400215447
"IRIS_313-11197","IRIS_313-10833",0.257953957578893
"IRIS_313-11198","IRIS_313-10833",0.379009985128532
"IRIS_313-11200","IRIS_313-10833",0.278432133920097
"IRIS_313-11245","IRIS_313-10833",0.282680569684639
"IRIS_313-11247","IRIS_313-10833",0.256868887854028
"IRIS_313-11255","IRIS_313-10833",0.253090827940192
"IRIS_313-11257","IRIS_313-10833",0.271969798507796
"IRIS_313-11265","IRIS_313-10833",0.354313733778586
"IRIS_313-11274","IRIS_313-10833",0.323071334513917
"IRIS_313-11275","IRIS_313-10833",0.280334283162506
"IRIS_313-11276","IRIS_313-10833",0.266432130058561
"IRIS_313-11277","IRIS_313-10833",0.342563055591
"IRIS_313-11281","IRIS_313-10833",0.260317189631651
"IRIS_313-11283","IRIS_313-10833",0.266214081379958
"IRIS_313-11290","IRIS_313-10833",0.303711540156925
"IRIS_313-11291","IRIS_313-10833",0.358858343697731
"IRIS_313-11298","IRIS_313-10833",0.358274871101344
"IRIS_313-11299","IRIS_313-10833",0.251314881876186
"IRIS_313-11302","IRIS_313-10833",0.287415110356537
"IRIS_313-11303","IRIS_313-10833",0.265150516370029
"IRIS_313-11304","IRIS_313-10833",0.25658324265506
"IRIS_313-11306","IRIS_313-10833",0.265784817228432
"IRIS_313-11309","IRIS_313-10833",0.264067695455708
"IRIS_313-11348","IRIS_313-10833",0.358230073318184
"IRIS_313-11355","IRIS_313-10833",0.318293980004254
"IRIS_313-11358","IRIS_313-10833",0.261385380788366
"IRIS_313-11371","IRIS_313-10833",0.358672011599642
"IRIS_313-11374","IRIS_313-10833",0.366285275156897
"IRIS_313-11408","IRIS_313-10833",0.221990166644911
"IRIS_313-11414","IRIS_313-10833",0.213201162639365
"IRIS_313-11433","IRIS_313-10833",0.271981417551038
"IRIS_313-11445","IRIS_313-10833",0.245810659065388
"IRIS_313-11447","IRIS_313-10833",0.253336460154351
"IRIS_313-11452","IRIS_313-10833",0.339478417266187
"IRIS_313-11453","IRIS_313-10833",0.237935997290891
"IRIS_313-11454","IRIS_313-10833",0.353365078015391
"IRIS_313-11455","IRIS_313-10833",0.359644234890699
"IRIS_313-11458","IRIS_313-10833",0.353914893617021
"IRIS_313-11462","IRIS_313-10833",0.353197180706522
"IRIS_313-11476","IRIS_313-10833",0.304864589523729
"IRIS_313-11477","IRIS_313-10833",0.362337607200475
"IRIS_313-11479","IRIS_313-10833",0.369177787343952
"IRIS_313-11489","IRIS_313-10833",0.350477808451901
"IRIS_313-11491","IRIS_313-10833",0.217769811803866
"IRIS_313-11493","IRIS_313-10833",0.271905689129699
"IRIS_313-11494","IRIS_313-10833",0.379332477535302
"IRIS_313-11596","IRIS_313-10833",0.320721447994561
"IRIS_313-11597","IRIS_313-10833",0.235117876044264
"IRIS_313-11599","IRIS_313-10833",0.237259584630475
"IRIS_313-11600","IRIS_313-10833",0.228880547582248
"IRIS_313-11602","IRIS_313-10833",0.360351393456811
"IRIS_313-11604","IRIS_313-10833",0.363931160188207
"IRIS_313-11616","IRIS_313-10833",0.30074531516184
"IRIS_313-11618","IRIS_313-10833",0.360216193302247
"IRIS_313-11620","IRIS_313-10833",0.364713375796178
"IRIS_313-11621","IRIS_313-10833",0.272932844099326
"IRIS_313-11636","IRIS_313-10833",0.357027291693277
"IRIS_313-11638","IRIS_313-10833",0.229331919406151
"IRIS_313-11639","IRIS_313-10833",0.249882784195047
"IRIS_313-11641","IRIS_313-10833",0.232881458703279
"IRIS_313-11646","IRIS_313-10833",0.257777871585968
"IRIS_313-11647","IRIS_313-10833",0.221813933729822
"IRIS_313-11648","IRIS_313-10833",0.236260946820663
"IRIS_313-11712","IRIS_313-10833",0.361834005518998
"IRIS_313-11737","IRIS_313-10833",0.354788268109205
"IRIS_313-11738","IRIS_313-10833",0.228847209901576
"IRIS_313-11742","IRIS_313-10833",0.355689939527213
"IRIS_313-11828","IRIS_313-10833",0.242364301514378
"IRIS_313-11913","IRIS_313-10833",0.371617597004765
"IRIS_313-11917","IRIS_313-10833",0.359985558953449
"IRIS_313-11918","IRIS_313-10833",0.240773171052056
"IRIS_313-11919","IRIS_313-10833",0.232673685990951
"IRIS_313-11937","IRIS_313-10833",0.256911303151468
"IRIS_313-11963","IRIS_313-10833",0.354310271466258
"IRIS_313-12052","IRIS_313-10833",0.271643316441681
"CX151","IRIS_313-10834",0.142890285569663
"IRIS_313-8458","IRIS_313-10834",0.381858710562414
"IRIS_313-8621","IRIS_313-10834",0.37833007064431
"IRIS_313-8731","IRIS_313-10834",0.375456505478066
"IRIS_313-8754","IRIS_313-10834",0.372078482104355
"IRIS_313-8924","IRIS_313-10834",0.381651337617068
"IRIS_313-8982","IRIS_313-10834",0.384940671547589
"IRIS_313-9023","IRIS_313-10834",0.383531437691629
"IRIS_313-9351","IRIS_313-10834",0.368431073876618
"IRIS_313-9400","IRIS_313-10834",0.320060829335161
"IRIS_313-9522","IRIS_313-10834",0.36469935560961
"IRIS_313-9604","IRIS_313-10834",0.381116965226554
"IRIS_313-9605","IRIS_313-10834",0.387892659163447
"IRIS_313-9611","IRIS_313-10834",0.383967944369064
"IRIS_313-10148","IRIS_313-10834",0.381847269624573
"IRIS_313-10150","IRIS_313-10834",0.32285945799946
"IRIS_313-10531","IRIS_313-10834",0.290170806760915
"IRIS_313-10534","IRIS_313-10834",0.334659090909091
"IRIS_313-10543","IRIS_313-10834",0.312536746415811
"IRIS_313-10544","IRIS_313-10834",0.382351702055949
"IRIS_313-10608","IRIS_313-10834",0.311172769378659
"IRIS_313-10666","IRIS_313-10834",0.377451391216896
"IRIS_313-10671","IRIS_313-10834",0.371623049930241
"IRIS_313-10675","IRIS_313-10834",0.385306465155332
