"sample","PC1","PC2","PC3","PC4","group"
"IRIS_313-7933",-0.0206533329482444,0.0106055676822088,-0.00317472841536934,-0.0267247714610572,"3K-RGP reference (unlabelled)"
"IRIS_313-7959",-0.0256438290015566,-0.00266214770169149,-0.0358206326481666,0.0148053745133859,"3K-RGP reference (unlabelled)"
"IRIS_313-7992",-0.0277221599915512,-0.00319367359410442,-0.0384414324456774,0.0198533307810131,"3K-RGP reference (unlabelled)"
"IRIS_313-7993",-0.0238453391644527,-0.000726701148144572,-0.0328507869339574,0.0177735312869859,"3K-RGP reference (unlabelled)"
"IRIS_313-7994",-0.0277319725872771,-0.00534237790967207,-0.0358202779688272,0.0174780394152408,"3K-RGP reference (unlabelled)"
"IRIS_313-8003",-0.0280781472923209,-0.00520451533753828,-0.0390992032809582,0.0188576315992151,"3K-RGP reference (unlabelled)"
"IRIS_313-8010",-0.0262838244159704,-0.00495530062422406,-0.0386166971554342,0.0196894243917919,"3K-RGP reference (unlabelled)"
"IRIS_313-8011",-0.0280709708734008,-0.00442223962639211,0.000710545053522076,-0.00363067097836378,"3K-RGP reference (unlabelled)"
"IRIS_313-8023",-0.029600754531414,-0.00643229297562147,0.0121777150077392,0.0105859149444223,"3K-RGP reference (unlabelled)"
"IRIS_313-8024",-0.0301049602702893,-0.00640275749736588,0.0251667784675843,0.0086560823265417,"3K-RGP reference (unlabelled)"
"IRIS_313-8025",-0.0304508714809504,-0.00628514685977897,0.0224557551499127,0.00733088461655929,"3K-RGP reference (unlabelled)"
"IRIS_313-8026",-0.0302142593633539,-0.00600803459095007,0.0211231762022907,0.00548114688670788,"3K-RGP reference (unlabelled)"
"IRIS_313-8027",-0.0288725363965755,-0.00613059780508927,0.0094620191045856,0.010515242927557,"3K-RGP reference (unlabelled)"
"IRIS_313-8029",-0.0295497521408688,-0.00622403315610959,0.00730478055960753,0.0125186527689504,"3K-RGP reference (unlabelled)"
"IRIS_313-8031",-0.0294300432253193,-0.0064120513288922,0.0207769385404467,0.00691883168761967,"3K-RGP reference (unlabelled)"
"IRIS_313-8032",-0.0297244379247062,-0.00618320643338508,0.0226870647789095,0.00598403236871556,"3K-RGP reference (unlabelled)"
"IRIS_313-8033",-0.0307965736305893,-0.00623272195022131,0.0350518996851201,0.00418712561979481,"3K-RGP reference (unlabelled)"
"IRIS_313-8037",-0.0298007505540963,-0.0058785040974325,0.00640665228821299,0.0108050467656603,"3K-RGP reference (unlabelled)"
"IRIS_313-8039",-0.0298390339144761,-0.00629312304785268,0.0239936890300805,0.00677489472539041,"3K-RGP reference (unlabelled)"
"IRIS_313-8041",-0.0285600763244333,-0.00564196727078465,-0.00118512614213819,0.0138199140389787,"3K-RGP reference (unlabelled)"
"IRIS_313-8044",-0.0269679978470489,-0.00566546144103949,-0.0349481112045149,0.0211058542152255,"3K-RGP reference (unlabelled)"
"IRIS_313-8046",-0.0264702710579196,-0.00500980705145572,-0.0323286344641786,0.0193323660273943,"3K-RGP reference (unlabelled)"
"IRIS_313-8048",-0.0294885811387113,-0.00644669900334104,0.021601364629757,0.00687127179869747,"3K-RGP reference (unlabelled)"
"IRIS_313-8049",-0.0296674795533011,-0.00644997800267574,0.0142123061767343,0.0107104874698395,"3K-RGP reference (unlabelled)"
"IRIS_313-8050",-0.0290867370524439,-0.00580504196664664,0.0174469405801876,0.00955285902826863,"3K-RGP reference (unlabelled)"
"IRIS_313-8052",-0.0300971076088367,-0.00668590795708846,0.022978868464081,0.00946225205659461,"3K-RGP reference (unlabelled)"
"IRIS_313-8053",-0.0294396762652206,-0.00647243370996755,0.0152467895522713,0.0107458979202538,"3K-RGP reference (unlabelled)"
"IRIS_313-8057",-0.0247916190189423,-0.00535682335811898,-0.0226964337646303,0.0175045733750693,"3K-RGP reference (unlabelled)"
"IRIS_313-8058",-0.0244993473853118,-0.00540303405998026,-0.0246050056568664,0.0158227870170086,"3K-RGP reference (unlabelled)"
"IRIS_313-8060",-0.0249784567922172,-0.00620964625608556,-0.0147727163068086,0.0189637844469711,"3K-RGP reference (unlabelled)"
"IRIS_313-8061",-0.0268254565276366,-0.00620876174533901,-0.0117242364381759,0.0160998402667487,"3K-RGP reference (unlabelled)"
"IRIS_313-8062",-0.0262158011002799,-0.00546300108936596,-0.0172027094356841,0.0163437361668514,"3K-RGP reference (unlabelled)"
"IRIS_313-8063",-0.0289339290474217,-0.00564906335667711,-0.0139362055446145,0.0146932273454109,"3K-RGP reference (unlabelled)"
"IRIS_313-8064",-0.0270846771335318,-0.00634460869876312,-0.0113775593472204,0.016074538220188,"3K-RGP reference (unlabelled)"
"IRIS_313-8065",-0.0287303631479346,-0.00566085815325399,-0.0106070097762852,0.0145669975690111,"3K-RGP reference (unlabelled)"
"IRIS_313-8066",-0.0299864012046237,-0.00590051258329473,0.0364235876096188,0.00323974114968383,"3K-RGP reference (unlabelled)"
"IRIS_313-8067",0.00173337536278855,-0.00618275695680933,-0.00424932430056611,0.00312800937484227,"3K-RGP reference (unlabelled)"
"IRIS_313-8068",0.0131271498481153,-0.00752331629560668,-0.000885508547285326,0.00180173010769626,"3K-RGP reference (unlabelled)"
"IRIS_313-8069",0.0133366855762886,-0.00931782545192111,-0.00267048918758695,0.00151543251452095,"3K-RGP reference (unlabelled)"
"IRIS_313-8072",-0.0282012345279505,-0.00360155933123913,-0.0397361674309154,0.0214312530550122,"3K-RGP reference (unlabelled)"
"IRIS_313-8073",0.00481906722475662,0.0651302525344897,0.0051375471736447,0.0177487887373913,"3K-RGP reference (unlabelled)"
"IRIS_313-8074",-0.0280998817954604,-0.00584658906190203,-0.0183945929608781,0.0177350525462632,"3K-RGP reference (unlabelled)"
"IRIS_313-8075",-0.029617280436994,-0.00648668331169368,0.0321099901261928,0.00756120411734538,"3K-RGP reference (unlabelled)"
"IRIS_313-8076",-0.0287999383562492,-0.0056896474177994,-0.00757183954611694,0.0161885329207622,"3K-RGP reference (unlabelled)"
"IRIS_313-8084",-0.0303007725384307,-0.00608047677926893,0.0306554507638561,0.00644758933230324,"3K-RGP reference (unlabelled)"
"IRIS_313-8085",-0.0310963983721931,-0.00638166687700185,0.0366746327478006,0.00732858309187954,"3K-RGP reference (unlabelled)"
"IRIS_313-8087",-0.0308385125731578,-0.0063765256060445,0.0535186270250024,0.000378314229249251,"3K-RGP reference (unlabelled)"
"IRIS_313-8090",-0.030573660045228,-0.00636681513596245,0.0270755623256674,0.0097301565006306,"3K-RGP reference (unlabelled)"
"IRIS_313-8095",-0.0301021530384106,-0.00656787148093607,0.0279252378233656,0.0093465889072833,"3K-RGP reference (unlabelled)"
"IRIS_313-8096",-0.0303864908109799,-0.00661977854653465,0.0293564619996415,0.00918694861258701,"3K-RGP reference (unlabelled)"
"IRIS_313-8097",-0.027694070888179,-0.00614839813437783,0.0317984319077031,0.00565681135100508,"3K-RGP reference (unlabelled)"
"IRIS_313-8099",-0.0296628770009065,-0.00654294590029238,0.0310661371849819,0.00697850490098977,"3K-RGP reference (unlabelled)"
"IRIS_313-8102",-0.0272683180878345,-0.00548329035805588,-0.0388735824061474,0.0207809962709542,"3K-RGP reference (unlabelled)"
"IRIS_313-8105",-0.0302014362022963,-0.00593975159742447,0.0373156038167283,0.00467961444093063,"3K-RGP reference (unlabelled)"
"IRIS_313-8109",-0.0307382570222858,-0.00601307875629087,0.0440150839583018,0.000179316715552837,"3K-RGP reference (unlabelled)"
"IRIS_313-8111",-0.0311281675261822,-0.00607518628422725,0.0516886071315138,0.000424578304146198,"3K-RGP reference (unlabelled)"
"IRIS_313-8112",-0.0304669974137505,-0.00621373915340936,0.0316708754353058,0.00629820355304677,"3K-RGP reference (unlabelled)"
"IRIS_313-8113",-0.0310356123256782,-0.00588018956613397,0.0468437100748594,-0.000936632451109835,"3K-RGP reference (unlabelled)"
"IRIS_313-8114",-0.0287772388193985,-0.00530906269530687,0.023313069536542,0.00840278490043773,"3K-RGP reference (unlabelled)"
"IRIS_313-8115",-0.0298910239072963,-0.0063447474157461,0.0152674385890013,0.0118901897092564,"3K-RGP reference (unlabelled)"
"IRIS_313-8116",-0.0293523590242341,-0.00570997535491935,0.0189672741001053,0.00856113685073424,"3K-RGP reference (unlabelled)"
"IRIS_313-8118",-0.0290715136758848,-0.00609938454786873,0.0241262892689473,0.00523413315833359,"3K-RGP reference (unlabelled)"
"IRIS_313-8119",-0.0303294414960332,-0.00631633347213851,0.0457350363906489,0.00208068283442198,"3K-RGP reference (unlabelled)"
"IRIS_313-8121",-0.0277384784057924,-0.00518119489887711,0.0114088430470773,0.00920693302999657,"3K-RGP reference (unlabelled)"
"IRIS_313-8123",-0.0303900111344714,-0.00633157993294016,0.0299384852300458,0.00613964097369554,"3K-RGP reference (unlabelled)"
"IRIS_313-8124",-0.0293888099764404,-0.0060974508256526,0.0259482470484006,0.00545548528494931,"3K-RGP reference (unlabelled)"
"IRIS_313-8125",-0.0303984463385552,-0.00602384548608164,0.033591585198461,0.00225673242478381,"3K-RGP reference (unlabelled)"
"IRIS_313-8126",-0.031152360647524,-0.00631543473751289,0.0331582550346805,0.00510892388825114,"3K-RGP reference (unlabelled)"
"IRIS_313-8127",-0.0292790317481196,-0.00586148315064203,0.0161961582317558,0.00653140602454331,"3K-RGP reference (unlabelled)"
"IRIS_313-8128",-0.0305273420302486,-0.00538591701365957,0.0359607720663186,-3.43845829469416e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-8129",-0.0307103467909933,-0.00614579427725889,0.0431401442183636,0.00133115804037299,"3K-RGP reference (unlabelled)"
"IRIS_313-8132",-0.0303204079370572,-0.00609168855306413,0.0417581364813994,0.00298075009362441,"3K-RGP reference (unlabelled)"
"IRIS_313-8134",-0.0295314164589924,-0.00644183757044007,0.0391541393217123,0.00437575191657905,"3K-RGP reference (unlabelled)"
"IRIS_313-8135",-0.0306343140715319,-0.00616190117725866,0.0399852559069857,0.00350482862659432,"3K-RGP reference (unlabelled)"
"IRIS_313-8136",-0.029846785174917,-0.00599784319529157,0.0245987475882522,0.00684483206771292,"3K-RGP reference (unlabelled)"
"IRIS_313-8137",-0.0287931041658563,-0.00578880406594035,0.0203816190312869,0.00847591589360507,"3K-RGP reference (unlabelled)"
"IRIS_313-8138",-0.0309230943308738,-0.00601941419935044,0.0428701795760614,0.0030895701868272,"3K-RGP reference (unlabelled)"
"IRIS_313-8139",-0.0274437362592115,-0.00572208845872665,0.0163501247174818,0.00788638827136791,"3K-RGP reference (unlabelled)"
"IRIS_313-8140",-0.0300212787482839,-0.00661769471511639,0.0432148321182127,0.00386749419920144,"3K-RGP reference (unlabelled)"
"IRIS_313-8141",-0.0307011330474425,-0.00665765658981211,0.0317782737151561,0.00790931443692325,"3K-RGP reference (unlabelled)"
"IRIS_313-8142",-0.0297495829219284,-0.00609322412721222,0.0304683584734492,0.00193511512064889,"3K-RGP reference (unlabelled)"
"IRIS_313-8143",-0.0297896046701781,-0.00630008230957768,0.0153483829672135,0.0117637577519206,"3K-RGP reference (unlabelled)"
"IRIS_313-8145",-0.0292416982212346,-0.00568797069896657,0.019943299652604,0.00899498760148446,"3K-RGP reference (unlabelled)"
"IRIS_313-8147",-0.0297196670722064,-0.00584810920182154,0.0288429448954274,0.00483735984695498,"3K-RGP reference (unlabelled)"
"IRIS_313-8148",-0.030628443120198,-0.00596233029531698,0.0483345157472315,-0.000554126513398399,"3K-RGP reference (unlabelled)"
"IRIS_313-8149",-0.0307729968273998,-0.00624252567766857,0.040289195458765,0.0048117377838058,"3K-RGP reference (unlabelled)"
"IRIS_313-8151",-0.0297124366869866,-0.00565726860882168,0.0306057041516346,0.00607292341584424,"3K-RGP reference (unlabelled)"
"IRIS_313-8154",-0.0296300523585293,-0.00564414985157096,0.0147334115929136,0.0072025146188548,"3K-RGP reference (unlabelled)"
"IRIS_313-8155",-0.0298681580435501,-0.00628456602229517,0.02304681661435,0.00932495424460072,"3K-RGP reference (unlabelled)"
"IRIS_313-8158",-0.0300759901087991,-0.00579778103504193,0.00990001826561992,0.0106894196077752,"3K-RGP reference (unlabelled)"
"IRIS_313-8159",-0.030063014037614,-0.00580960886913871,0.0099011553395225,0.0106571433831492,"3K-RGP reference (unlabelled)"
"IRIS_313-8160",-0.0296223182915447,-0.00576369993790053,0.0244177359106393,0.00538573993919811,"3K-RGP reference (unlabelled)"
"IRIS_313-8161",0.013681238053608,-0.00799478938439979,0.00221941522466128,0.00185552059426081,"3K-RGP reference (unlabelled)"
"IRIS_313-8162",-0.0307710318575045,-0.00625581288388133,0.0515824996165126,-6.59332555415505e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-8164",-0.0269620317620525,-0.00611208944081749,0.0301309620020909,0.00511293740186167,"3K-RGP reference (unlabelled)"
"IRIS_313-8165",-0.0309651979926639,-0.00588013106331385,0.0491202226671675,0.00118872288692987,"3K-RGP reference (unlabelled)"
"IRIS_313-8166",-0.0303557126141216,-0.00611948531302298,0.0207107627336777,0.00933616845923279,"3K-RGP reference (unlabelled)"
"IRIS_313-8167",-0.0300886895177585,-0.00620584853101747,0.0240625620043204,0.00834882364641117,"3K-RGP reference (unlabelled)"
"IRIS_313-8168",-0.0302877364016941,-0.00621160847813283,0.0212901877940541,0.00983499019963556,"3K-RGP reference (unlabelled)"
"IRIS_313-8170",-0.0296768577724325,-0.00594262437605388,0.0109127637422713,0.0116063752147964,"3K-RGP reference (unlabelled)"
"IRIS_313-8171",-0.0302454182465718,-0.00527295294824406,0.0362729436432914,-0.000722427813849459,"3K-RGP reference (unlabelled)"
"IRIS_313-8172",-0.0198176365803493,-0.00203845669668973,0.00610178457095185,-0.00513651601511042,"3K-RGP reference (unlabelled)"
"IRIS_313-8173",-0.0237821900498471,-0.00245118549961685,-0.0244600369147517,0.00548181416009947,"3K-RGP reference (unlabelled)"
"IRIS_313-8177",-0.0298322559917738,-0.006087498134812,0.0216303296988458,0.00948492119686315,"3K-RGP reference (unlabelled)"
"IRIS_313-8180",-0.0272737071542193,-0.00571967732360744,-0.0360311821792016,0.0215930935229869,"3K-RGP reference (unlabelled)"
"IRIS_313-8183",-0.0257752973665036,-0.00512816690814552,-0.0350302156939635,0.0191818710435205,"3K-RGP reference (unlabelled)"
"IRIS_313-8184",-0.0105297579162037,0.00559835066271046,-0.0115018384799669,-0.0258780224941551,"3K-RGP reference (unlabelled)"
"IRIS_313-8185",-0.0267135849028339,-0.00554847532058895,-0.00992781540785803,0.0150030510405205,"3K-RGP reference (unlabelled)"
"IRIS_313-8186",-0.0272994443469836,-0.00580361694402622,-0.0178049615710177,0.0172806006041927,"3K-RGP reference (unlabelled)"
"IRIS_313-8192",-0.0246820436997938,-0.00536672646018164,-0.0236155209710096,0.0164465380977302,"3K-RGP reference (unlabelled)"
"IRIS_313-8193",-0.0256071906861619,-0.00518672370628126,-0.0326869006053896,0.0198966708058986,"3K-RGP reference (unlabelled)"
"IRIS_313-8195",-0.0298499011715452,-0.00640180521705387,0.020873162483898,0.0106088621581583,"3K-RGP reference (unlabelled)"
"IRIS_313-8200",-0.029162136780529,-0.00613200012382503,0.0231561300184338,0.00804158562965145,"3K-RGP reference (unlabelled)"
"IRIS_313-8202",-0.0233773650634557,-0.00489340836969473,-0.0310706175435036,0.0171464029092657,"3K-RGP reference (unlabelled)"
"IRIS_313-8204",-0.0300988322044979,-0.00621951568958066,0.0412610876715193,0.00409147995939782,"3K-RGP reference (unlabelled)"
"IRIS_313-8205",-0.0277867179715918,-0.00600659471518854,-0.001444677323887,0.0136088221022476,"3K-RGP reference (unlabelled)"
"IRIS_313-8208",-0.0284151456348568,-0.00546807645181978,0.0294052541870527,0.00584064241719489,"3K-RGP reference (unlabelled)"
"IRIS_313-8209",-0.0255936041611372,-0.00470865305947537,-0.0172829052978984,0.0130155248364654,"3K-RGP reference (unlabelled)"
"IRIS_313-8212",0.0131018273742195,-0.00516079702912082,0.00384156933355367,0.00182888631977153,"3K-RGP reference (unlabelled)"
"IRIS_313-8213",-0.0281182953762218,-0.00584344187367892,-0.0102255192608338,0.0140486296388474,"3K-RGP reference (unlabelled)"
"IRIS_313-8214",-0.0298222346541567,-0.00590951347316625,0.0189564031404822,0.0104172952257383,"3K-RGP reference (unlabelled)"
"IRIS_313-8215",0.0128044116149075,-0.0089117976542207,0.00313981910347365,0.00110737989755784,"3K-RGP reference (unlabelled)"
"IRIS_313-8216",-0.0295266259069622,-0.0063410074671618,0.0300407342290725,0.00683258177206589,"3K-RGP reference (unlabelled)"
"IRIS_313-8217",-0.0303989982162705,-0.00622104388354133,0.045470411379839,0.0024555601880858,"3K-RGP reference (unlabelled)"
"IRIS_313-8218",-0.029863464307372,-0.00623780064195826,0.0448432771546776,0.00222809084820611,"3K-RGP reference (unlabelled)"
"IRIS_313-8232",-0.0207974576738656,-0.00434793166509166,-0.0351221970971483,0.0158430487606912,"3K-RGP reference (unlabelled)"
"IRIS_313-8244",0.0142710158393933,0.00304267170493642,0.00125345690338517,0.00105158133426329,"3K-RGP reference (unlabelled)"
"IRIS_313-8252",0.00299538256444961,0.0685596680145498,0.0040949087360863,0.00805547109072948,"3K-RGP reference (unlabelled)"
"IRIS_313-8253",0.0144211482439155,-0.0101768794528743,-0.000517412456613024,-0.000836469827095135,"3K-RGP reference (unlabelled)"
"IRIS_313-8256",-0.0259984558588453,0.00110117045542066,0.0163524076022934,-0.0348725818915225,"3K-RGP reference (unlabelled)"
"IRIS_313-8265",0.0137983432683566,-0.00181884045909745,0.0022901002979625,0.00193496190359717,"3K-RGP reference (unlabelled)"
"IRIS_313-8268",-0.015407973763797,0.0141579387554375,-0.0172496570776215,-0.0899730151360774,"3K-RGP reference (unlabelled)"
"IRIS_313-8277",-0.0281246184415596,-0.00409987325965142,-0.0394164616266822,0.0176152394597551,"3K-RGP reference (unlabelled)"
"IRIS_313-8279",-0.0249157081958736,-0.00430767600761134,-0.0319269021706755,0.0153955648211591,"3K-RGP reference (unlabelled)"
"IRIS_313-8283",0.00389760708933013,0.0550149013574845,0.00397869576747545,-0.00106113938104092,"3K-RGP reference (unlabelled)"
"IRIS_313-8285",-0.0239097978115475,-0.00528491258523562,-0.0352541100097276,0.0195959677684405,"3K-RGP reference (unlabelled)"
"IRIS_313-8288",0.0101306163641051,0.00429019999311492,-0.00099239160968211,0.00280228956257124,"3K-RGP reference (unlabelled)"
"IRIS_313-8291",0.0153941717915427,-0.00910967129115804,-0.00173846470785958,-0.00105591975113511,"3K-RGP reference (unlabelled)"
"IRIS_313-8292",0.0137365586987686,-0.00874959775774323,-0.00077115947909166,0.000555685987476282,"3K-RGP reference (unlabelled)"
"IRIS_313-8293",0.0148422011809181,-0.0079739194131756,-0.00217057061485638,-0.00190225171395613,"3K-RGP reference (unlabelled)"
"IRIS_313-8302",-0.0118998141084241,0.0270305330574037,0.000444879048687797,0.00507312189281636,"3K-RGP reference (unlabelled)"
"IRIS_313-8303",0.0129745417428752,-0.00246136400568323,0.00082102245996402,-0.000897996971748268,"3K-RGP reference (unlabelled)"
"IRIS_313-8305",0.0155075665371124,0.00538879750634433,0.00092119061519015,0.000339777098699151,"3K-RGP reference (unlabelled)"
"IRIS_313-8306",0.0143244866742528,0.00297977824803263,0.000211911190240364,-0.00111312890775264,"3K-RGP reference (unlabelled)"
"IRIS_313-8312",0.0149935471550694,-0.0089174328529368,-0.00244961788340636,-0.000416383620337683,"3K-RGP reference (unlabelled)"
"IRIS_313-8314",-0.0243431597648683,-0.0039512711887359,-0.026983112682342,0.0084929458941247,"3K-RGP reference (unlabelled)"
"IRIS_313-8315",0.013827195245427,-0.00811432412889328,-0.000499575578887636,8.80774998788768e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-8316",0.0137364715049677,-0.00948749281479898,-0.00231283478266351,-0.00136616194643565,"3K-RGP reference (unlabelled)"
"IRIS_313-8321",0.00518608551847382,0.0621117498572073,0.00351770411565186,0.00161246353647189,"3K-RGP reference (unlabelled)"
"IRIS_313-8323",-0.0274519820352321,-0.00471974017375837,-0.0399188833524158,0.0202495360095694,"3K-RGP reference (unlabelled)"
"IRIS_313-8324",-0.00148474980198065,-0.00576510578891426,-0.00799256551339018,0.00216446426840587,"3K-RGP reference (unlabelled)"
"IRIS_313-8326",-0.0189993769096211,0.0124125914688925,-0.0183110869802382,-0.0916219821877502,"3K-RGP reference (unlabelled)"
"IRIS_313-8332",0.0143993988367656,-0.00317870710986384,0.000649225542728104,0.00234395278082397,"3K-RGP reference (unlabelled)"
"IRIS_313-8339",-0.0278485165926549,-0.00528864194717042,-0.0372808704252765,0.0207124133031158,"3K-RGP reference (unlabelled)"
"IRIS_313-8341",0.0156012377410509,-0.00805450608796039,0.000421641889554232,0.00120520289704246,"3K-RGP reference (unlabelled)"
"IRIS_313-8342",0.00474339510518441,0.0540242730165082,0.00396346587202445,0.0157213677761612,"3K-RGP reference (unlabelled)"
"IRIS_313-8349",0.0137536170033481,-0.00159982883786933,-0.000598848057717077,-0.00734582284977793,"3K-RGP reference (unlabelled)"
"IRIS_313-8356",-0.027516112759885,-0.00406094775585469,-0.031432098577965,0.0137355642635862,"3K-RGP reference (unlabelled)"
"IRIS_313-8368",0.0140778738287454,-0.00937926303101761,-0.00114457521445707,0.000234460087406075,"3K-RGP reference (unlabelled)"
"IRIS_313-8380",0.0139782399513201,-0.00746982475985957,0.00302538552827928,0.00260829503540709,"3K-RGP reference (unlabelled)"
"IRIS_313-8381",-0.0251711353082111,-0.00373802254739889,-0.032385729270767,0.0155159098713664,"3K-RGP reference (unlabelled)"
"IRIS_313-8382",0.00517285113936359,0.0270162786438733,0.00158719263763065,0.00853772215734435,"3K-RGP reference (unlabelled)"
"IRIS_313-8383",0.0128035714858491,-0.00820755910666631,0.000963180595797806,-0.000235796691543441,"3K-RGP reference (unlabelled)"
"IRIS_313-8385",-0.0188849884845824,0.0118961017683883,-0.0171927110145841,-0.0889141088547357,"3K-RGP reference (unlabelled)"
"IRIS_313-8386",0.0154947526192984,-0.00681746323776351,0.000471756313379118,0.000461208942484598,"3K-RGP reference (unlabelled)"
"IRIS_313-8387",-0.0286465742509511,-0.00505799338013239,0.0400859499322794,-0.00407550602768463,"3K-RGP reference (unlabelled)"
"IRIS_313-8390",0.00392811594919319,0.0653216005314274,0.0049462201421628,0.0177010136827886,"3K-RGP reference (unlabelled)"
"IRIS_313-8391",0.0150937588673017,-0.0017037615016261,-0.000464865520396758,-0.00115326677311221,"3K-RGP reference (unlabelled)"
"IRIS_313-8392",0.012077132978403,-0.00685301943007587,-2.50357196094901e-05,0.00150021726866037,"3K-RGP reference (unlabelled)"
"IRIS_313-8398",0.00314485414510725,0.0748243140742651,0.00524271006284074,0.0126861859368185,"3K-RGP reference (unlabelled)"
"IRIS_313-8399",-0.0303965994208191,-0.00650965404426011,0.0413417675264827,0.00512574848398844,"3K-RGP reference (unlabelled)"
"IRIS_313-8400",-0.0257838350763574,-0.00578856299653216,-0.00847753740892467,0.00884768405350858,"3K-RGP reference (unlabelled)"
"IRIS_313-8401",0.0121604264094341,-0.00555712252136425,-0.000115829382057294,0.000568875918574171,"3K-RGP reference (unlabelled)"
"IRIS_313-8405",0.0116668911449933,-0.00771366839397436,0.00302058906840231,-0.000692230848885598,"3K-RGP reference (unlabelled)"
"IRIS_313-8407",0.0149781621199624,-0.00966894044001238,-0.00211264424692771,-0.00230310603315169,"3K-RGP reference (unlabelled)"
"IRIS_313-8409",0.0127076698141735,-0.00812728762757036,0.00164213318720896,0.00056807530477471,"3K-RGP reference (unlabelled)"
"IRIS_313-8410",0.00431013479419063,0.06763812542881,0.00351536065683394,0.0199487364830036,"3K-RGP reference (unlabelled)"
"IRIS_313-8412",0.013381909798473,-0.00696784444775999,0.00237049244369397,0.00105388211372605,"3K-RGP reference (unlabelled)"
"IRIS_313-8414",0.00962725757052252,-0.00372582935829478,0.00374041218460465,-0.000680628753697761,"3K-RGP reference (unlabelled)"
"IRIS_313-8431",-0.0283787127462556,-0.00441129943522151,-0.0301609068677079,0.0138204129311628,"3K-RGP reference (unlabelled)"
"IRIS_313-8433",0.0146946040646577,-0.0101921863960804,0.00275262157661791,0.00321203776324856,"3K-RGP reference (unlabelled)"
"IRIS_313-8434",-0.0272173647466399,-0.00507504367889274,-0.036813256254021,0.0200771286069481,"3K-RGP reference (unlabelled)"
"IRIS_313-8435",0.0142276583715238,-0.00772433532408224,0.00300840254847443,0.00238084551670644,"3K-RGP reference (unlabelled)"
"IRIS_313-8436",-0.0235744045672689,-0.00346682035301817,-0.0302714168483016,0.00510281487889241,"3K-RGP reference (unlabelled)"
"IRIS_313-8437",0.0148640895962603,-0.00729090348635565,-0.000223266892363498,-0.00229155841739634,"3K-RGP reference (unlabelled)"
"IRIS_313-8439",-0.0257837216668868,-0.00483370907449505,-0.0373129659161761,0.0190510559101535,"3K-RGP reference (unlabelled)"
"IRIS_313-8444",-0.02881055447263,-0.00554243875521375,0.0234445366830437,0.00817925689764934,"3K-RGP reference (unlabelled)"
"IRIS_313-8450",0.0135599340897132,0.00617578774278668,0.000424532130261038,-0.00161710617492065,"3K-RGP reference (unlabelled)"
"IRIS_313-8453",0.015292979973079,-0.00610008724845315,0.000947612183401355,-0.000207439102208085,"3K-RGP reference (unlabelled)"
"IRIS_313-8454",0.0159572117685206,-0.00899450138348664,0.00209765127295112,0.00386751753302996,"3K-RGP reference (unlabelled)"
"IRIS_313-8457",0.0103391186341467,-0.00738101434722966,0.000831985506322348,-0.000992226799900284,"3K-RGP reference (unlabelled)"
"IRIS_313-8458",0.0139077904960965,-0.00311184544438667,0.00096188178755388,0.000596478261643035,"indx"
"IRIS_313-8466",0.0145646152229179,-0.00943369112037043,-0.00145710911671906,-0.00149063549641319,"3K-RGP reference (unlabelled)"
"IRIS_313-8468",0.0136485382518008,-0.00956782939443908,-0.0016157662888403,-0.00203257223951877,"3K-RGP reference (unlabelled)"
"IRIS_313-8474",0.0121082963507316,-0.00898239853229947,0.000848662985658815,-0.000869248889190408,"3K-RGP reference (unlabelled)"
"IRIS_313-8481",-0.0306284142551044,-0.00636937792131566,0.0521377672625562,0.000218963090507325,"3K-RGP reference (unlabelled)"
"IRIS_313-8485",0.014570326875621,-0.0104624545359168,-0.0015546778305078,-0.00118982910638618,"3K-RGP reference (unlabelled)"
"IRIS_313-8486",-0.0258876841335522,-0.00201332408553805,-0.0038581711210155,-0.00947690548578898,"3K-RGP reference (unlabelled)"
"IRIS_313-8492",0.0141675420353004,-0.00928762272024228,-0.0010392802401063,-0.000438538045575721,"3K-RGP reference (unlabelled)"
"IRIS_313-8493",0.0157161597917238,-0.00913259545688723,-0.00181572510513675,-0.000926608405586566,"3K-RGP reference (unlabelled)"
"IRIS_313-8498",-0.0104472468204673,0.00599864720567654,-0.0106802765228386,-0.0691463611834717,"3K-RGP reference (unlabelled)"
"IRIS_313-8502",-0.0265321383805813,-0.00603717861752665,0.0345721345102763,0.00404689004017079,"3K-RGP reference (unlabelled)"
"IRIS_313-8509",0.0147238928666724,0.00097493486671222,0.00158732492547909,-0.00215642152649964,"3K-RGP reference (unlabelled)"
"IRIS_313-8514",0.0133089386701622,-0.00884578697352033,0.00279326128746129,0.00102461194462762,"3K-RGP reference (unlabelled)"
"IRIS_313-8519",-0.0259691040287781,-0.00192983500108853,-0.00371446696203272,-0.00695188798069759,"3K-RGP reference (unlabelled)"
"IRIS_313-8523",-0.0284792752751433,-0.0051434918451014,-0.0403617356672065,0.0209133487774895,"3K-RGP reference (unlabelled)"
"IRIS_313-8530",0.0135605269903431,-0.000622811697873096,-0.00196677658395295,-0.00216004013684621,"3K-RGP reference (unlabelled)"
"IRIS_313-8536",0.01423795541894,-0.00964241976881159,-0.00190510934457468,-0.00193242585764371,"3K-RGP reference (unlabelled)"
