genomic_dist,phenomic_dist
0.379202802580425,21.001619940629237
0.319837691614067,18.2680562931921
0.335195412960074,12.938592715192089
0.306884533562667,15.087093213252146
0.378240310732078,13.986900273655289
0.307123479478428,18.406915911564248
0.369337979094077,13.149096369748762
0.367412208243318,15.413013546932028
0.381083582215118,9.767490425794369
0.353986226710043,16.40470923487618
0.378497573327706,42.62115402627156
0.373708479207583,17.294535047837464
0.142890285569663,10.49371040147856
0.369299759989894,14.075101229170292
0.373528664577864,11.515334062575509
0.322619251154043,17.42770831526989
0.314202049780381,15.996199937614765
0.117194780987884,11.61086015533096
0.359538784067086,15.108128105197649
0.364340106861879,11.466680836013325
0.322640010038061,14.690210292731079
0.115274758067954,16.73955468425939
0.141986959505834,14.5738051462889
0.139125617862621,19.85181724274355
0.144887695520607,23.54562587561047
0.318709348297411,19.315678730846003
0.134315497457022,24.498855792318206
0.316412965991529,13.138902789973088
0.180224021479213,15.488722514907286
0.296274166702232,13.697733157284876
0.311973090351699,12.660037404919851
0.317499472907443,14.702392434353207
0.316645780216931,15.856053326144538
0.317032801685224,16.152253614509323
0.330701566187513,14.398714850804808
0.235853844201979,21.824858459750104
0.14264619019492,15.288654550144063
0.137531914893617,26.515823825765654
0.324305584737572,18.229766278946645
0.133582309997046,18.14762602395689
0.350967467573889,21.62240236464561
0.373059204913837,13.231295339178034
0.366637875188944,14.918385599064083
0.153482855294371,23.97497454472803
0.107127420470263,22.435433649710404
0.091893066724625,17.814878689006285
0.328089404685149,12.928085068956701
0.349233426905636,21.54103289057799
0.315760364585638,15.635520231560305
0.36834228365173,12.970941649124278
0.304119235963728,17.679224261456266
0.324701021961296,15.750501719935032
0.321223709369025,23.72670972990843
0.324522320281038,13.879317664366749
0.3148196606917,18.069605035522727
0.325050083116662,13.49307068800243
0.307517030772845,23.19469810916411
0.327295306611853,19.66892198399392
0.368192698982645,18.370753528212827
0.152476747611633,15.86992005763434
0.373842592592593,35.606976719777236
0.382234355312894,31.817620693012795
0.383136218755242,14.995423663193515
0.367783778997698,16.475723569407812
0.295714159213672,12.62404989745684
0.325439698492462,16.12184332993469
0.325216961194298,10.648776070485528
0.36924179205125,13.373734482348866
0.337673310225303,15.68557891460429
0.336682252832891,13.981015736263355
0.371434005325219,16.536098699358277
0.363459422865363,17.145377113861343
0.332674487800731,15.269368583670875
0.314420259522813,12.534324840483189
0.360365175746173,10.081337116192486
0.358406706829001,15.48639841437783
0.365525352848928,14.081633878204586
0.365819452835074,15.782572270396198
0.37350222526532,18.775660272124988
0.371794330136465,13.278764336047939
0.327823574402991,16.318784200286245
0.360157699443414,31.18645568351805
0.368317875210793,23.462816572164453
0.327227011494253,14.4549263228309
0.323475906417904,13.710923787853943
0.376127778976905,18.340458908406763
0.364052315794017,12.599637360490103
0.378932477513618,36.55934078620144
0.374694873881204,23.50893048786174
0.374524714828897,14.404390004518765
0.316591757123474,14.466526174479599
0.371676033889774,13.652040436802185
0.318478581357146,12.525707613936275
0.306901677638564,13.595375181997143
0.322027824620573,18.62059386787394
0.323202793084592,19.32987510295145
0.309716088328076,22.864459682949306
0.302148593533196,15.959238171325476
0.136814332524788,13.574812568310206
0.326593730275615,18.4013955349786
0.376766522806127,11.120102764787323
0.372864996432918,32.389224879924534
0.14184126984127,19.42364143684582
0.358776214941464,29.573695281476493
0.372771439725849,11.746955588465989
0.368336503910378,12.34857759246884
0.367366579177603,11.905276575270683
0.327067346851288,16.214951295974952
0.316975904625976,15.8078281580611
0.343288307302659,15.228095133048832
0.333823467630131,16.557408308489578
0.323520747411834,14.17690145820328
0.368911719939117,17.093423265442926
0.328531657316404,18.36212533242035
0.37920958587345,16.549752842205038
0.374128533400938,22.57551242851559
0.371829535213081,18.01208911259559
0.370712014725569,11.340907211830343
0.379046175863956,10.837731419443305
0.379381918819188,11.880729431399297
0.328952348908609,14.56262767290519
0.326166150238673,20.00352170105396
0.383829502156345,22.026018671160678
0.325105812345472,16.098966596938503
0.380766635742599,11.654322130982164
0.09,12.80975258059585
0.319000336587008,18.811564413572977
0.366409232905241,15.322294802688628
0.374266800737389,14.53602662815005
0.383212611844908,39.61051284900835
0.323793466807165,19.65938010616912
0.357604153476003,15.847279638459623
0.373985485463993,13.95291219927349
0.37396606122623,29.661129298394908
0.367958599427439,13.505957615282028
0.367025182497516,15.10663938112606
0.379028186790072,10.836133541695334
0.374267526664137,16.309393205219482
0.371886046120182,33.03976733487305
0.361366622864652,12.374651181119395
0.316267387944359,18.55129857453694
0.361083807000299,30.363773434370728
0.371046742389055,27.93853602153093
0.377250925614271,14.904261119469876
0.37659827534939,14.508555629988384
0.386075085324232,21.0501540816872
0.377098423519386,20.805733831421822
0.373063742289239,16.017371527229873
0.278926941613,21.82892118596436
0.37834195059437,20.251588307272904
0.275973199898227,18.412827581025503
0.299940127443014,26.49109726860078
0.293740172538354,21.42949530737062
