"sample_a","sample_b","kinship"
"RRF-78","281785",-0.0498532570951613
"Sadabahar","281785",0.20511051307699
"SAFRI-17","281785",0.270014637368578
"SAHBHAGIDHAN","281785",-0.0890116567744005
"SATABHAMA","281785",0.299222549577362
"SERATOES","281785",-0.39735223166559
"SERETY","281785",0.229640678055647
"SHAKU","281785",0.199038692921808
"SR1-3-1","281785",0.370827619307439
"SUWEON","281785",0.242752599161816
"SWARNA","281785",-0.17828332962426
"VANAPRAVA","281785",-0.351769388787014
"VANDANA","281785",-0.347600750531835
"Wayrarem","281785",-0.214814496483111
"281785","282803",0.442190811057438
"282803","282803",1.22025473294094
"299554","282803",0.223838150094822
"356457","282803",0.32715839160089
"376579","282803",-0.276233829592669
"376851","282803",-0.270918662616476
"377448","282803",0.0962804693639324
"377705","282803",0.308882955626128
"384190","282803",-0.371580004532993
"426049","282803",0.323639039073565
"438644","282803",1.10047135114612
"ADAYSEL","282803",0.0295944652247897
"AbhayaXDagadesi","282803",0.423072832884597
"ABHISEK","282803",-0.143204474020211
"ABOR-A-1","282803",0.262251484876604
"ANJALI","282803",-0.0477508217023319
"Annada","282803",-0.351343455828036
"Apo","282803",0.152338102719399
"ARC10319","282803",0.135857874720883
"ARC12071","282803",-0.206754098991131
"ARNAPURNA","282803",-0.244236942754059
"ASD16","282803",-0.132021721005227
"AUS257","282803",-0.209223269284083
"BAKAL","282803",-0.049681467839782
"BAM1057","282803",-0.0744001604908652
"BAM1098","282803",-0.0713876888664263
"BAM1659","282803",-0.173042736140963
"BAM1689","282803",-0.0427469965630615
"BAM1708","282803",-0.0342050968876244
"BAM1812","282803",0.102244186367691
"BAM2096","282803",-0.242499068204746
"BAM2166","282803",-0.35460364234272
"BAM247","282803",0.297305613900491
"BAM2574","282803",-0.27801681987894
"BAM2680","282803",-0.0754461306731974
"BAM3154","282803",0.170127534185729
"BAM3181","282803",-0.272492655932071
"BAM326","282803",-0.201505555837006
"BAM328","282803",0.0874206480886235
"BAM350","282803",0.0282820274695411
"BAM3690","282803",0.282897557362056
"BAM4009","282803",-0.0878942588715962
"BAM4054","282803",-0.0214562866671615
"BAM4138","282803",-0.407952890657811
"BAM4168","282803",-0.313310522349182
"BAM4234","282803",-0.095611985724573
"BAM4254","282803",-0.102507411662561
"BAM4477","282803",0.305041841285778
"BAM4496","282803",0.0930088208668217
"BAM4510","282803",-0.420205970292928
"BAM4521","282803",-0.386076685453146
"BAM4534","282803",-0.106019004495104
"BAM4797","282803",-0.322599721644676
"BAM491","282803",0.0380462258371615
"BAM4928","282803",-0.406545353211772
"BAM5110","282803",-0.12241688241711
"BAM56","282803",-0.383791809500337
"BAM5779","282803",-0.370982266721951
"BAM5850","282803",-0.094335118784159
"BAM6921","282803",0.240266618603031
"BAM712","282803",-0.356030919519436
"BAM742","282803",-0.357624661017464
"BAM7429","282803",0.115676725616549
"BAM7449","282803",-0.0756551942089259
"BAM747","282803",-0.366962408250418
"BAM759","282803",0.121815284623565
"BAM766","282803",-0.363707420274829
"BAM807","282803",-0.368892858553233
"BAM811","282803",0.167038737482644
"BAM812","282803",-0.211540637150402
"BAM819","282803",-0.0064815526229077
"BAM8296","282803",0.314666298311563
"BAM8305","282803",0.573387181242553
"BAM8315","282803",-0.372586871166858
"BAM8364","282803",-0.0759354633682356
"BAMAWPYAN","282803",-0.39441013776659
"BENAMURI","282803",-0.260297599579339
"BLACKGORA","282803",-0.131002126852938
"CGR1656","282803",0.104516372902852
"CGR1679","282803",-0.249467935605983
"CGR2012","282803",-0.268940920517789
"CO18","282803",-0.198199836903304
"CRDHAN-204","282803",-0.172056891843911
"CR143-2-2","282803",0.192651377612918
"CR262-4","282803",0.184056222052527
"CROSSA","282803",-0.270821340242299
"DULAR","282803",-0.0858411159536294
"EYPO","282803",0.214802813857239
"EYPO-2","282803",-0.111406877308707
"FULKATI","282803",-0.0575488093759259
"Ghanteswari","282803",0.250064297143685
"GHATIKAMMANANGARHAR","282803",-0.0154077462529212
"GotrabiDhan","282803",0.25610416734612
"GP-145-37","282803",-0.243699406481853
"GP-145-51","282803",0.1208070594574
"HARBHOONDI","282803",-0.182213882596225
"HongZuiEr","282803",0.220289526732524
"IndrabaruniDhan","282803",0.198175403592284
"IR74371-54-1-1","282803",0.198040830758409
"IR77298-14-1-2-10","282803",0.245219391805982
"IR77298-5-6-18","282803",0.374138499300107
"IR83383-B-B-129-4","282803",0.377740888890857
"IR83388-B-B108-3","282803",0.284719154299544
"IR87707-445-B-B","282803",0.397574497702599
"IR87707-446-B-B","282803",0.313760678332646
"IRROEPYO","282803",-0.243325227709961
"KALINGA-1","282803",0.278108924276663
"KANGRO","282803",-0.199476568603527
"KHAODAWTAI","282803",-0.13288877815593
"MANDRIRAVINA","282803",-0.194098567061444
"MAUDAMANI","282803",-0.166789823065085
"MOROBEREKAN","282803",0.00528022891451767
"MTU1010","282803",0.358831176134007
"MTU9","282803",-0.212411917992901
"NERICA-L-26","282803",0.180426284107604
"NERICA-L-42","282803",0.181312282753835
"NERICA-L-44","282803",0.290132787708509
"PARIJAT","282803",0.302703434082557
"Patchaiperumal","282803",0.15027662453065
"PEH-KUH-TSAO-TU","282803",-0.19842969741988
"PMK-2","282803",0.251461512912053
"PRASAD-1","282803",-0.0819847742912816
"PUSASUGANDH5","282803",0.260175233522438
"PUSA1121","282803",0.023291980770516
"Pusa1121-SN12","282803",0.0711268007807515
"PUSA44","282803",0.292460631846312
"PUSABASMATI6","282803",-0.193817464662306
"PUSASUGANDH2","282803",-0.169795162573471
"RASI","282803",0.223998115782869
"RKVY-104","282803",-0.0332396629787781
"RKVY-143","282803",0.120464295418179
"RKVY-28","282803",-0.0728504992135258
"R-RF-44","282803",0.270041851161946
"RRF-78","282803",0.332403542720997
"Sadabahar","282803",-0.228368100896483
"SAFRI-17","282803",-0.144339536257314
"SAHBHAGIDHAN","282803",0.29771993949411
"SATABHAMA","282803",-0.0990571184154852
"SERATOES","282803",-0.110392285406009
"SERETY","282803",-0.217339468318026
"SHAKU","282803",-0.222081382296618
"SR1-3-1","282803",-0.0615716045651396
"SUWEON","282803",-0.187730025889548
"SWARNA","282803",0.185975537428874
"VANAPRAVA","282803",-0.0791460300193266
"VANDANA","282803",0.000707077598950101
"Wayrarem","282803",0.148538879402351
"281785","299554",-0.133273634986187
"282803","299554",0.223838150094822
"299554","299554",1.3148854393886
"356457","299554",0.156559715632417
"376579","299554",-0.282631940548038
"376851","299554",-0.268998696987408
"377448","299554",0.130479531671716
"377705","299554",0.120956426402351
"384190","299554",-0.372595167365589
"426049","299554",0.152947872378543
"438644","299554",0.213646502038286
"ADAYSEL","299554",0.0770342101730636
"AbhayaXDagadesi","299554",0.297092570613251
"ABHISEK","299554",-0.0743974104534715
"ABOR-A-1","299554",0.0828716956148009
"ANJALI","299554",-0.0617860291601777
"Annada","299554",-0.26644146462652
"Apo","299554",0.292017941796285
"ARC10319","299554",0.142182743013958
"ARC12071","299554",-0.293239681522991
"ARNAPURNA","299554",-0.217059756413803
"ASD16","299554",-0.16371901833277
"AUS257","299554",-0.12545832606916
"BAKAL","299554",-0.0250028722004249
"BAM1057","299554",-0.0475092542832923
"BAM1098","299554",-0.0518159662167474
"BAM1659","299554",-0.212227587173126
"BAM1689","299554",-0.00508692376222305
"BAM1708","299554",-0.0458626820326222
"BAM1812","299554",0.110097481990631
"BAM2096","299554",-0.281243908107535
"BAM2166","299554",-0.400149892763206
"BAM247","299554",0.202295559466005
"BAM2574","299554",-0.241744888720341
"BAM2680","299554",-0.227758875884746
"BAM3154","299554",0.199764166584459
"BAM3181","299554",-0.255322468773731
"BAM326","299554",-0.243549251566024
"BAM328","299554",0.113856228493837
"BAM350","299554",0.0412283632387774
"BAM3690","299554",0.108627757450944
"BAM4009","299554",-0.0269608066066583
"BAM4054","299554",-0.138601522168142
"BAM4138","299554",-0.409608638647653
"BAM4168","299554",-0.3082996657267
"BAM4234","299554",-0.00886447031593987
"BAM4254","299554",-0.0143469662548508
"BAM4477","299554",0.102595155535476
"BAM4496","299554",0.143945653680528
"BAM4510","299554",-0.382255629292374
"BAM4521","299554",-0.395691305110273
"BAM4534","299554",-0.0521980267851496
"BAM4797","299554",-0.268920625861792
"BAM491","299554",0.0613428872465963
"BAM4928","299554",-0.347255909833205
"BAM5110","299554",0.167315530206308
"BAM56","299554",-0.394949370876255
"BAM5779","299554",-0.232304899977485
"BAM5850","299554",-0.0351057514149112
"BAM6921","299554",0.284080631517073
"BAM712","299554",-0.266582467578842
"BAM742","299554",-0.272183725494951
"BAM7429","299554",0.0746788036022165
"BAM7449","299554",-0.0597048883523602
"BAM747","299554",-0.254701170118592
"BAM759","299554",0.0519504560522381
"BAM766","299554",-0.283905348246945
"BAM807","299554",-0.22126808031043
"BAM811","299554",0.222564933616784
"BAM812","299554",-0.164321995558342
"BAM819","299554",-0.177246310462427
"BAM8296","299554",0.271313930538541
"BAM8305","299554",0.270597532654753
"BAM8315","299554",-0.352335807720753
"BAM8364","299554",-0.226996282332022
"BAMAWPYAN","299554",-0.372759175747932
"BENAMURI","299554",-0.290217412118993
"BLACKGORA","299554",-0.148495694451837
"CGR1656","299554",0.0815898156849914
"CGR1679","299554",-0.260828124622252
"CGR2012","299554",-0.288344541731772
"CO18","299554",-0.300094754063249
"CRDHAN-204","299554",0.486367453528112
"CR143-2-2","299554",0.381681401925484
"CR262-4","299554",0.364364191360381
"CROSSA","299554",-0.288402377127554
"DULAR","299554",-0.0812238753367264
"EYPO","299554",0.0862981058258412
"EYPO-2","299554",-0.277359100050871
"FULKATI","299554",-0.0265651911920957
"Ghanteswari","299554",0.106220770398636
"GHATIKAMMANANGARHAR","299554",-0.130984125310271
"GotrabiDhan","299554",0.236765084942197
"GP-145-37","299554",-0.284559744487951
"GP-145-51","299554",0.109085067537236
"HARBHOONDI","299554",0.167753062109103
"HongZuiEr","299554",0.115726213293123
"IndrabaruniDhan","299554",0.346675625439972
"IR74371-54-1-1","299554",0.350550449514989
"IR77298-14-1-2-10","299554",0.36406990979822
"IR77298-5-6-18","299554",0.408803854582914
"IR83383-B-B-129-4","299554",0.387133201901755
"IR83388-B-B108-3","299554",0.30934535936156
"IR87707-445-B-B","299554",0.381137167246254
"IR87707-446-B-B","299554",0.419053215074252
"IRROEPYO","299554",-0.32683181275793
"KALINGA-1","299554",0.156597336330503
"KANGRO","299554",-0.288172520127099
"KHAODAWTAI","299554",-0.190630484218097
"MANDRIRAVINA","299554",-0.304599285571502
"MAUDAMANI","299554",-0.0982171653419512
"MOROBEREKAN","299554",0.0568325794878461
"MTU1010","299554",0.378922307883576
"MTU9","299554",-0.302961818747227
"NERICA-L-26","299554",0.397829430646885
"NERICA-L-42","299554",0.437546214608054
"NERICA-L-44","299554",0.303622245590333
"PARIJAT","299554",0.234673667367864
"Patchaiperumal","299554",0.110606508143081
"PEH-KUH-TSAO-TU","299554",-0.295038722646126
"PMK-2","299554",0.0886986042697682
"PRASAD-1","299554",-0.176593508761042
"PUSASUGANDH5","299554",0.20241960797011
"PUSA1121","299554",0.0796847791705185
"Pusa1121-SN12","299554",0.123160080089357
"PUSA44","299554",0.318283675993398
"PUSABASMATI6","299554",-0.190650334151026
"PUSASUGANDH2","299554",-0.0362246661184998
"RASI","299554",0.232917243484396
"RKVY-104","299554",-0.0333839557163414
"RKVY-143","299554",0.082268084963286
"RKVY-28","299554",-0.0171344748468799
"R-RF-44","299554",0.453149699922868
"RRF-78","299554",0.184403624117249
"Sadabahar","299554",-0.286156081096214
"SAFRI-17","299554",-0.0815354459481155
"SAHBHAGIDHAN","299554",0.230907399367716
"SATABHAMA","299554",-0.0356558984381394
"SERATOES","299554",-0.0545940424917514
"SERETY","299554",-0.292584909802702
"SHAKU","299554",-0.0262622464631452
"SR1-3-1","299554",-0.0839626205352373
"SUWEON","299554",-0.217169091144514
"SWARNA","299554",0.286125704708718
"VANAPRAVA","299554",-0.0405880337897545
"VANDANA","299554",0.251215886875799
"Wayrarem","299554",0.313957753605612
"281785","356457",-0.102241827796278
"282803","356457",0.32715839160089
"299554","356457",0.156559715632417
"356457","356457",1.16404763840732
"376579","356457",-0.240870057960866
"376851","356457",-0.231181950295466
"377448","356457",0.186488147620061
"377705","356457",0.397656442512928
"384190","356457",-0.406658159295035
"426049","356457",1.14157240886226
"438644","356457",0.311863095226872
"ADAYSEL","356457",0.0231938600996494
"AbhayaXDagadesi","356457",0.201944785716089
"ABHISEK","356457",-0.147310155101183
"ABOR-A-1","356457",0.404379597995373
"ANJALI","356457",-0.119913806169521
"Annada","356457",-0.325561148661606
"Apo","356457",0.11340446936619
"ARC10319","356457",0.213481374110746
"ARC12071","356457",-0.110011035517682
"ARNAPURNA","356457",-0.190884710706033
"ASD16","356457",-0.0675411827597197
"AUS257","356457",-0.215257139187825
"BAKAL","356457",-0.0398186483417161
"BAM1057","356457",-0.0756111787447442
"BAM1098","356457",-0.0896823326550316
"BAM1659","356457",-0.206283794008087
"BAM1689","356457",-0.0322871245367115
"BAM1708","356457",-0.057974905879807
"BAM1812","356457",0.0866024215475195
"BAM2096","356457",-0.255965390009798
"BAM2166","356457",-0.377846473509142
"BAM247","356457",0.396051228147654
"BAM2574","356457",-0.192033601712137
"BAM2680","356457",-0.00271942444822781
"BAM3154","356457",0.165026508336761
"BAM3181","356457",-0.211961025585884
"BAM326","356457",-0.221888002330552
"BAM328","356457",0.107171643260129
"BAM350","356457",0.0559009834097345
"BAM3690","356457",0.219810978983558
"BAM4009","356457",-0.091667694612291
"BAM4054","356457",0.158080921648418
"BAM4138","356457",-0.411929760119495
"BAM4168","356457",-0.334145090666649
"BAM4234","356457",-0.192064605786262
"BAM4254","356457",-0.19583570925942
"BAM4477","356457",0.222289961158564
"BAM4496","356457",0.159895936704261
"BAM4510","356457",-0.38568720635802
"BAM4521","356457",-0.402961368610768
"BAM4534","356457",-0.0919199720633352
"BAM4797","356457",-0.222454434754255
"BAM491","356457",0.0625615156847272
"BAM4928","356457",-0.332899177321755
"BAM5110","356457",-0.191491829522878
"BAM56","356457",-0.394223765755543
"BAM5779","356457",-0.262334930829461
"BAM5850","356457",-0.101067863249045
"BAM6921","356457",0.202066886651434
"BAM712","356457",-0.331634121292726
"BAM742","356457",-0.330420616187946
"BAM7429","356457",0.102367955960959
"BAM7449","356457",-0.0765684351951838
"BAM747","356457",-0.326680247485676
"BAM759","356457",0.139528732056732
"BAM766","356457",-0.32512591307025
"BAM807","356457",-0.2716746983653
"BAM811","356457",0.161462271027192
"BAM812","356457",-0.203058101168948
"BAM819","356457",-0.0877396299049519
"BAM8296","356457",0.233766440654342
"BAM8305","356457",0.373844890567406
"BAM8315","356457",-0.382444571967425
"BAM8364","356457",-0.0796067319204182
"BAMAWPYAN","356457",-0.390080785006766
"BENAMURI","356457",-0.215921195721114
"BLACKGORA","356457",-0.136370326593702
"CGR1656","356457",0.148637456959082
"CGR1679","356457",-0.218528813005256
"CGR2012","356457",-0.211316331575617
"CO18","356457",-0.0718137690114898
"CRDHAN-204","356457",-0.202634887168714
"CR143-2-2","356457",0.115561606749179
"CR262-4","356457",0.108937477930975
"CROSSA","356457",-0.222317585121414
"DULAR","356457",-0.0946448248991027
"EYPO","356457",0.166801876077164
"EYPO-2","356457",0.0185119241800788
"FULKATI","356457",-0.0953495786612014
"Ghanteswari","356457",0.443996013765987
"GHATIKAMMANANGARHAR","356457",-0.136971824736553
"GotrabiDhan","356457",0.332542909663431
"GP-145-37","356457",-0.214252618515564
"GP-145-51","356457",0.148728973434119
"HARBHOONDI","356457",-0.215894407335262
"HongZuiEr","356457",0.193908882646496
"IndrabaruniDhan","356457",0.213737151682363
"IR74371-54-1-1","356457",0.149510389941664
"IR77298-14-1-2-10","356457",0.216871674322459
"IR77298-5-6-18","356457",0.24932528342491
"IR83383-B-B-129-4","356457",0.264599226592229
"IR83388-B-B108-3","356457",0.228404680980394
"IR87707-445-B-B","356457",0.25771353474516
"IR87707-446-B-B","356457",0.253570671989704
"IRROEPYO","356457",-0.325795328618466
"KALINGA-1","356457",0.392816149932593
"KANGRO","356457",-0.111450285547585
"KHAODAWTAI","356457",-0.0442184857214712
"MANDRIRAVINA","356457",-0.0652071846914419
"MAUDAMANI","356457",-0.180700166257369
"MOROBEREKAN","356457",0.0249738623428115
"MTU1010","356457",0.2745191804106
"MTU9","356457",-0.120996192821004
"NERICA-L-26","356457",0.120749206213499
"NERICA-L-42","356457",0.110262716061302
"NERICA-L-44","356457",0.248632212360978
"PARIJAT","356457",0.257349540342642
"Patchaiperumal","356457",0.144210795818929
"PEH-KUH-TSAO-TU","356457",-0.103459394973009
"PMK-2","356457",0.383407473583691
"PRASAD-1","356457",-0.081595198830207
"PUSASUGANDH5","356457",0.294350907242003
"PUSA1121","356457",0.0898209532082306
"Pusa1121-SN12","356457",0.13367524704709
"PUSA44","356457",0.319139132005261
"PUSABASMATI6","356457",-0.186667194935602
"PUSASUGANDH2","356457",-0.14656762126189
"RASI","356457",0.269299207576446
"RKVY-104","356457",-0.0525669011258994
"RKVY-143","356457",0.133876584903449
"RKVY-28","356457",-0.0094664254781619
"R-RF-44","356457",0.154923571284853
"RRF-78","356457",0.218552139219345
"Sadabahar","356457",-0.219251292559964
"SAFRI-17","356457",-0.132117619991698
"SAHBHAGIDHAN","356457",0.252258086551018
"SATABHAMA","356457",-0.177402090333793
"SERATOES","356457",-0.0928519367072594
"SERETY","356457",-0.125745549726104
"SHAKU","356457",-0.270647421446414
"SR1-3-1","356457",-0.105038842126898
"SUWEON","356457",-0.199819757377199
"SWARNA","356457",0.135577173634926
"VANAPRAVA","356457",-0.0679471395472101
"VANDANA","356457",0.0261431861706047
"Wayrarem","356457",0.119288837183547
"281785","376579",0.179107823872532
"282803","376579",-0.276233829592669
"299554","376579",-0.282631940548038
"356457","376579",-0.240870057960866
"376579","376579",1.34793060004583
"376851","376579",0.515559269437862
"377448","376579",0.0251215541373535
"377705","376579",-0.218362133575497
"384190","376579",0.117943619045735
"426049","376579",-0.241720825405976
"438644","376579",-0.266404650277419
"ADAYSEL","376579",-0.224087687294684
"AbhayaXDagadesi","376579",-0.291835543989944
"ABHISEK","376579",0.230287703648779
"ABOR-A-1","376579",-0.244939645102695
"ANJALI","376579",0.173363131394977
"Annada","376579",0.0498764128656989
"Apo","376579",-0.256319202480149
"ARC10319","376579",-0.156637669099771
"ARC12071","376579",0.247961696436491
"ARNAPURNA","376579",0.334536751100463
"ASD16","376579",0.213108318987045
"AUS257","376579",0.208580563925699
"BAKAL","376579",-0.294861806069216
"BAM1057","376579",-0.302966579218311
"BAM1098","376579",-0.261957530099936
"BAM1659","376579",0.312034708419622
"BAM1689","376579",-0.234083981015315
"BAM1708","376579",-0.279737157582201
"BAM1812","376579",0.16251466197661
"BAM2096","376579",0.40302052416392
"BAM2166","376579",0.148012239945749
"BAM247","376579",-0.225588296247626
"BAM2574","376579",0.528679126708063
"BAM2680","376579",0.197463286553619
"BAM3154","376579",-0.086757095737957
"BAM3181","376579",0.402120487219849
"BAM326","376579",0.649095136376364
"BAM328","376579",0.0089566881024027
"BAM350","376579",-0.0730064924758029
"BAM3690","376579",-0.195561559446228
"BAM4009","376579",-0.333615639672721
"BAM4054","376579",0.178845068412539
"BAM4138","376579",0.0821227758140052
"BAM4168","376579",0.162457886558504
"BAM4234","376579",0.133899414824354
"BAM4254","376579",0.138400588867586
"BAM4477","376579",-0.189114136106425
"BAM4496","376579",-0.140208737566143
"BAM4510","376579",0.103046476761213
"BAM4521","376579",0.104924778112108
"BAM4534","376579",-0.27090393430598
"BAM4797","376579",0.486668736435901
"BAM491","376579",-0.0752549843794289
"BAM4928","376579",0.155204428149807
"BAM5110","376579",0.177324126943423
"BAM56","376579",0.117648072968492
"BAM5779","376579",0.12385815943453
"BAM5850","376579",-0.26764790142725
"BAM6921","376579",-0.263780091124412
"BAM712","376579",0.0524098008574968
"BAM742","376579",0.0588744441538804
"BAM7429","376579",0.258813850828711
"BAM7449","376579",-0.26874372358732
"BAM747","376579",0.0599749230336429
"BAM759","376579",-0.276601181196431
"BAM766","376579",0.0638696658495675
"BAM807","376579",0.120633399961445
"BAM811","376579",-0.0891984533935796
"BAM812","376579",0.349183092353061
"BAM819","376579",0.241689907441783
"BAM8296","376579",-0.266164439956155
"BAM8305","376579",-0.32970216541874
"BAM8315","376579",0.0456047312225038
"BAM8364","376579",0.161621951453971
"BAMAWPYAN","376579",0.093116702747429
"BENAMURI","376579",0.387057721604008
"BLACKGORA","376579",0.202547691084642
"CGR1656","376579",-0.0344235069932773
"CGR1679","376579",0.55062244409357
"CGR2012","376579",0.589581846003514
"CO18","376579",0.239065275476957
"CRDHAN-204","376579",0.167784383649395
"CR143-2-2","376579",-0.307339360712024
"CR262-4","376579",-0.293989231157063
"CROSSA","376579",0.529627820912079
"DULAR","376579",-0.292631517607196
"EYPO","376579",-0.0659271062336916
"EYPO-2","376579",0.172524746107371
"FULKATI","376579",-0.285014846384834
"Ghanteswari","376579",-0.228160320524384
"GHATIKAMMANANGARHAR","376579",0.16043756422572
"GotrabiDhan","376579",-0.240384213185164
"GP-145-37","376579",0.594982586371249
"GP-145-51","376579",0.109228856313915
"HARBHOONDI","376579",0.120679601078261
"HongZuiEr","376579",-0.152875412275627
"IndrabaruniDhan","376579",-0.195748587674562
"IR74371-54-1-1","376579",-0.241206033147274
"IR77298-14-1-2-10","376579",-0.245194007370645
"IR77298-5-6-18","376579",-0.318710426630674
"IR83383-B-B-129-4","376579",-0.33649294912275
"IR83388-B-B108-3","376579",-0.244474695604684
"IR87707-445-B-B","376579",-0.330256772958406
"IR87707-446-B-B","376579",-0.31689176676108
"IRROEPYO","376579",0.140820115812046
"KALINGA-1","376579",-0.221240877522782
"KANGRO","376579",0.249308637978985
"KHAODAWTAI","376579",0.287844388916445
"MANDRIRAVINA","376579",0.228592151907258
"MAUDAMANI","376579",0.268229677193846
"MOROBEREKAN","376579",-0.283547303679412
"MTU1010","376579",-0.3204093364412
"MTU9","376579",0.254815016888909
"NERICA-L-26","376579",-0.2610970235625
"NERICA-L-42","376579",-0.277672610583921
"NERICA-L-44","376579",-0.266729333372132
"PARIJAT","376579",-0.21615725858097
"Patchaiperumal","376579",-0.0848263789077404
"PEH-KUH-TSAO-TU","376579",0.245845107848289
"PMK-2","376579",-0.240418053635932
"PRASAD-1","376579",0.131835374188142
"PUSASUGANDH5","376579",-0.274973193234886
"PUSA1121","376579",-0.264710416695879
"Pusa1121-SN12","376579",-0.301394889348633
"PUSA44","376579",-0.285731072075222
"PUSABASMATI6","376579",0.117980654466372
