genomic_dist,phenomic_dist
0.182641107561235,12.049074388908563
0.320699708454811,16.98972485480264
0.302864214992928,7.516891897077552
0.239238705087158,25.223019854526733
0.242386241490505,21.081296846592195
0.346704871060172,28.913720002328073
0.31510509440684,12.282018450703232
0.303960042811274,25.500750706127135
0.302234835047889,7.722879813020936
0.177905308464849,6.469870883099225
0.293048128342246,6.570972219202792
0.211166785969936,10.50550501627339
0.316589202717197,7.799056576973011
0.37121757925072,14.575975902635982
0.179523640241735,21.235427201983956
0.344062947067239,23.98645118557131
0.336661911554922,15.566020144949032
0.353479196556671,34.91922539503824
0.215120396600567,26.927154405846913
0.234491315136476,20.09122454243227
0.201566951566952,5.731152692198353
0.225044722719141,25.81861015392629
0.40379746835443,28.354473545934663
0.399675792507205,25.274490585728742
0.414352686620988,29.34452867029207
0.214002879769618,25.225893357177032
0.399855647780585,18.661688042680115
0.397944464478904,19.95764582304651
0.344846098783107,19.517554103620288
0.238821859474805,20.198883416054112
0.305605786618445,18.986782412660556
0.302425106990014,26.91955535268408
0.237722419928826,18.961208225241343
0.19925346605048,12.170018619466145
0.328344752975117,21.664189050742817
0.25160370634355,11.336009891879378
0.218126780626781,28.922346060159217
0.356455064194009,24.655769851283097
0.374195989405978,37.21297807226712
0.329193664506839,38.01616941092028
0.409794742527908,24.209822087217773
0.191613588110403,22.370595597747368
0.313467770975873,25.61626122363522
0.279040404040404,20.254607376004504
0.192636072572038,14.903128159134823
0.19192280200143,17.657601184414414
0.323024669288523,28.948197838993398
0.350070972320795,26.310444398099513
0.311242816091954,22.887036820663692
0.301409468738706,25.341597697264163
0.410522548317824,16.401819610800043
0.250531161473088,34.24987183709565
0.363620071684588,13.898573569989537
0.291068866571019,28.147335398925577
0.202852049910873,10.574500437325637
0.29257408068547,17.665078017309533
0.291681670867843,17.091198584089767
0.418680129823296,17.554697858037766
0.327734095782702,9.414279204799456
0.341758632965468,23.98020368316986
0.34514858575009,27.294188768632054
0.347073518915061,16.915765302540883
0.407367280606717,20.5458276581193
0.340535714285714,23.67124538571385
0.35969868173258,24.116315111251293
0.343299711815562,27.65623553904664
0.291949910554562,17.321370006978405
0.344919786096257,20.310582281797725
0.230314960629921,27.783554636728734
0.174302075876879,12.667715153698946
0.312366737739872,25.309978772756683
0.242918608820366,21.837683735778622
0.315326633165829,10.959892238535824
0.201785714285714,25.79783971029767
0.302915766738661,25.250814140057688
0.230933713471133,30.998978449841946
0.20610145441646,24.76853401169547
0.345947875758658,15.5484421529559
0.230085348506401,19.82745127445587
0.237095051619793,38.389750261605755
0.212508884150675,24.584280167865238
0.34024303073624,18.317809274165604
0.335887384176764,18.74933118018373
0.217236467236467,17.04012887185472
0.233214920071048,62.51360671344049
0.416307471264368,24.875915800111464
0.334,26.46723634912497
0.204448398576512,9.54987488816054
0.410334893770256,29.43696423378213
0.326923076923077,10.914161054059427
0.17375132837407,12.14603678611527
0.302846975088968,24.041624175122497
0.236767317939609,15.912370230077764
0.344162799000357,20.903358301955556
0.23207277916518,9.36268245823886
0.333870967741935,25.632799295953003
0.311944543192321,12.118620972142294
0.333451830785638,27.415327799371248
0.323751347466762,14.932777385019305
0.29543834640057,12.23358686381146
0.283220520128251,15.0883783749568
0.305704099821747,16.049296726351606
0.285257548845471,15.008506634185714
0.29978354978355,14.466916317022205
0.25,20.468711247462952
0.29925187032419,10.93568391243769
0.213982300884956,31.046709273246993
0.219119226638024,11.872344202714531
0.213120567375886,26.784103019742204
0.209227467811159,15.950339323724522
0.431147540983607,14.577432041483846
0.293202146690519,12.156926500973336
0.216346153846154,25.687591347888024
0.344277000358809,13.17809122627277
0.346851654215582,12.09730975425108
0.307323142552435,11.672123329072864
0.311293781272337,13.997589309859128
0.334281650071124,20.43927638805377
0.213854351687389,25.319545535261465
0.315024805102764,15.520213797126528
0.198503207412687,17.610960659794372
0.385802469135803,13.940275962465227
0.381056466302368,14.533548714081254
